PaperAngle,PaperStress,VMAngle,VMStress,NguygenAngle,NguyenStress,BoudardAngle,BoudardStress
,,30.62392597,150037477.5,,,,
,,30.64535602,150012896.9,,,,
,,30.66678613,149988627.5,,,,
,,30.68821619,149964046.9,,,,
,,30.70958894,149939777.4,,,,
,,30.731019,149915508,,,,
,,30.75244905,149890927.4,,,,
,,30.77387905,149866657.9,,,,
,,30.7953091,149842388.5,,,,
,,30.81668186,149818119,,,,
,,30.83811191,149793849.6,,,,
,,30.85954191,149769580.1,,,,
,,30.88097196,149745310.7,,,,
,,30.90240196,149721352.4,,,,
,,30.92377466,149697082.9,,,,
,,30.94520472,149672813.5,,,,
,,30.96663471,149648855.2,,,,
,,30.98806471,149624585.7,,,,
,,31.00943741,149600627.4,,,,
,,31.03086741,149576358,,,,
,,31.0522974,149552399.7,,,,
,,31.07372734,149528441.4,,,,
,,31.09515734,149504483.1,,,,
,,31.11653004,149480213.6,,,,
,,31.13795998,149456566.5,,,,
,,31.15938998,149432608.2,,,,
,,31.18081992,149408649.9,,,,
,,31.20219262,149384691.6,,,,
,,31.22362256,149360733.2,,,,
,,31.2450525,149337086.1,,,,
,,31.26648243,149313127.8,,,,
,,31.28791237,149289169.5,,,,
,,31.30928502,149265522.3,,,,
,,31.33071496,149241875.2,,,,
,,31.3521449,149217916.9,,,,
,,31.37357478,149194269.7,,,,
,,31.39494742,149170622.6,,,,
,,31.41637736,149146975.4,,,,
,,31.43780724,149123328.2,,,,
,,31.45923713,149099681.1,,,,
,,31.48066706,149076033.9,,,,
,,31.50203965,149052386.8,,,,
,,31.52346953,149028739.6,,,,
,,31.54489941,149005092.5,,,,
,,31.5663293,148981445.3,,,,
,,31.58770188,148958109.3,,,,
,,31.60913177,148934462.1,,,,
,,31.63056165,148911126.1,,,,
,,31.65199147,148887479,,,,
,,31.67336406,148864143,,,,
,,31.69479388,148840806.9,,,,
,,31.71622377,148817470.9,,,,
,,31.73765359,148793823.8,,,,
,,31.75908341,148770487.8,,,,
,,31.780456,148747151.8,,,,
,,31.80188583,148723815.7,,,,
,,31.82331565,148700479.7,,,,
,,31.84474548,148677454.9,,,,
,,31.86617524,148654118.9,,,,
,,31.88754777,148630782.8,,,,
,,31.9089776,148607758,,,,
,,31.93040742,148584422,,,,
,,31.95183719,148561397.1,,,,
,,31.97320972,148538061.1,,,,
,,31.99463948,148515036.2,,,,
,,32.01606925,148491700.2,,,,
,,32.03749908,148468675.4,,,,
,,32.05887155,148445650.5,,,,
,,32.08030132,148422625.6,,,,
,,32.10173108,148399600.8,,,,
,,32.12316085,148376575.9,,,,
,,32.14459062,148353551,,,,
,,32.16596303,148330526.2,,,,
,,32.18206401,148313413.1,,,,
,,32.19810768,148295988.9,,,,
,,32.21415136,148278875.8,,,,
,,32.23025228,148261762.7,,,,
,,32.24629596,148244649.7,,,,
,,32.26233958,148227536.6,,,,
,,32.27844055,148210112.4,,,,
,,32.29448417,148192999.3,,,,
,,32.31052785,148175886.2,,,,
,,32.32662876,148158773.1,,,,
,,32.34267244,148141660.1,,,,
,,32.35871606,148124547,,,,
,,32.37481698,148107433.9,,,,
,,32.3908606,148090320.9,,,,
,,32.40690428,148073518.9,,,,
,,32.42300519,148056405.8,,,,
,,32.43904881,148039292.8,,,,
,,32.45509243,148022179.7,,,,
,,32.47119335,148005377.8,,,,
,,32.48723697,147988264.7,,,,
,,32.50328059,147971151.6,,,,
,,32.51938145,147954349.7,,,,
,,32.53542507,147937236.6,,,,
,,32.55146869,147920434.7,,,,
,,32.56756961,147903321.6,,,,
,,32.58361323,147886519.7,,,,
,,32.59965679,147869406.6,,,,
,,32.61575771,147852604.7,,,,
,,32.63180127,147835491.6,,,,
,,32.64784489,147818689.7,,,,
,,32.66394575,147801887.8,,,,
,,32.67998937,147785085.8,,,,
,,32.69603293,147767972.8,,,,
,,32.71213379,147751170.8,,,,
,,32.72817741,147734368.9,,,,
,,32.74422097,147717567,,,,
,,32.76032183,147700765.1,,,,
,,32.7763654,147683963.1,,,,
,,32.79240902,147667161.2,,,,
,,32.80850988,147650359.3,,,,
,,32.82455344,147633557.3,,,,
,,32.840597,147616755.4,,,,
,,32.85669786,147599953.5,,,,
,,32.87274142,147583151.6,,,,
,,32.88878493,147566660.8,,,,
,,32.90488579,147549858.9,,,,
,,32.92092935,147533056.9,,,,
,,32.93697291,147516255,,,,
,,32.95307377,147499764.2,,,,
,,32.96911728,147482962.3,,,,
,,32.98516084,147466471.5,,,,
,,33.00120435,147449669.6,,,,
,,33.01730521,147433178.8,,,,
,,33.03334871,147416376.9,,,,
,,33.04944957,147399886.1,,,,
,,33.06549308,147383084.2,,,,
,,33.08153664,147366593.4,,,,
,,33.09758015,147350102.6,,,,
,,33.11368095,147333300.7,,,,
,,33.12972445,147316809.9,,,,
,,33.14576802,147300319.1,,,,
,,33.16186882,147283828.3,,,,
,,33.17791232,147267026.4,,,,
,,33.19395583,147250535.6,,,,
,,33.21005663,147234044.8,,,,
,,33.22610014,147217554.1,,,,
,,33.24214364,147201063.3,,,,
,,33.25824445,147184572.5,,,,
,,33.27428795,147168081.7,,,,
,,33.29033146,147151590.9,,,,
,,33.3064322,147135100.2,,,,
,,33.32247571,147118920.5,,,,
,,33.33851921,147102429.8,,,,
,,33.35461996,147085939,,,,
,,33.37066346,147069448.2,,,,
,,33.38670697,147053268.6,,,,
,,33.40280771,147036777.8,,,,
,,33.41885122,147020287,,,,
,,33.43489467,147004107.4,,,,
,,33.45099547,146987616.6,,,,
,,33.46703892,146971125.8,,,,
,,33.48308237,146954946.2,,,,
,,33.49918317,146938766.5,,,,
,,33.51522662,146922275.8,,,,
,,33.53127006,146906096.1,,,,
,,33.54737081,146889605.3,,,,
,,33.56341426,146873425.7,,,,
,,33.57945776,146857246.1,,,,
,,33.59555851,146840755.3,,,,
,,33.61160196,146824575.7,,,,
,,33.6276454,146808396,,,,
,,33.64374615,146792216.4,,,,
,,33.6597896,146776036.8,,,,
,,33.67583299,146759857.1,,,,
,,33.69193373,146743677.5,,,,
,,33.70797718,146727497.9,,,,
,,33.72402063,146711318.2,,,,
,,33.74012132,146695138.6,,,,
,,33.75616477,146678959,,,,
,,33.77220821,146662779.3,,,,
,,33.7883089,146646599.7,,,,
,,33.80435235,146630420.1,,,,
,,33.82039574,146614240.4,,,,
,,33.83649648,146598371.9,,,,
,,33.85253988,146582192.3,,,,
,,33.86858332,146566012.7,,,,
,,33.88468401,146550144.2,,,,
,,33.90072746,146533964.5,,,,
,,33.91677085,146517784.9,,,,
,,33.93281424,146501916.4,,,,
,,33.94891493,146485736.8,,,,
,,33.96495832,146469868.3,,,,
,,33.98105907,146453688.7,,,,
,,33.99710246,146437820.2,,,,
,,34.01314585,146421951.7,,,,
,,34.02918924,146405772.1,,,,
,,34.04528993,146389903.6,,,,
,,34.06133332,146374035.1,,,,
,,34.07737671,146357855.5,,,,
,,34.0934774,146341987,,,,
,,34.10952073,146326118.5,,,,
,,34.12556412,146310250,,,,
,,34.14166481,146294381.5,,,,
,,34.1577082,146278513,,,,
,,34.17375153,146262644.5,,,,
,,34.18985222,146246776,,,,
,,34.20589561,146230907.6,,,,
,,34.22193894,146215039.1,,,,
,,34.23803963,146199170.6,,,,
,,34.25408297,146183302.1,,,,
,,34.27012636,146167433.6,,,,
,,34.28622699,146151565.1,,,,
,,34.30227038,146135696.6,,,,
,,34.31831371,146120139.3,,,,
,,34.33441434,146104270.8,,,,
,,34.35045768,146088402.3,,,,
,,34.36650107,146072845,,,,
,,34.3826017,146056976.5,,,,
,,34.39864503,146041108,,,,
,,34.41468836,146025550.7,,,,
,,34.43078899,146009682.2,,,,
,,34.44683233,145994124.8,,,,
,,34.46287566,145978256.4,,,,
,,34.47496547,145966743.9,,,,
,,34.48699799,145954920.3,,,,
,,34.50504673,145937185,,,,
,,34.51180786,145930650.9,,,,
,,34.5220068,145920694.2,,,,
,,34.53724799,145905759.1,,,,
,,34.55248913,145891135.2,,,,
,,34.56773032,145876200.2,,,,
,,34.58297145,145861265.2,,,,
,,34.59821259,145846641.3,,,,
,,34.61345373,145831706.2,,,,
,,34.62869492,145816771.2,,,,
,,34.64393605,145802147.3,,,,
,,34.65923449,145787212.2,,,,
,,34.67447562,145772588.3,,,,
,,34.68971676,145757653.3,,,,
,,34.70495789,145743029.4,,,,
,,34.72019903,145728405.5,,,,
,,34.73544016,145713470.4,,,,
,,34.74689966,145702580.3,,,,
,,34.75830187,145691379,,,,
,,34.76689652,145683289.2,,,,
,,34.77973118,145670843.3,,,,
,,34.79262307,145658397.4,,,,
,,34.80545773,145645951.6,,,,
,,34.81834962,145633505.7,,,,
,,34.83118428,145621059.8,,,,
,,34.84407623,145608925.1,,,,
,,34.85691083,145596479.2,,,,
,,34.86980278,145584033.4,,,,
,,34.88269467,145571587.5,,,,
,,34.89552933,145559452.8,,,,
,,34.90842122,145547006.9,,,,
,,34.92125588,145534561,,,,
,,34.93414777,145522426.3,,,,
,,34.94698237,145509980.4,,,,
,,34.95987432,145497534.5,,,,
,,34.97270892,145485399.8,,,,
,,34.98560087,145472953.9,,,,
,,34.99843547,145460819.2,,,,
,,35.01132736,145448373.3,,,,
,,35.02416196,145435927.5,,,,
,,35.03705391,145423792.8,,,,
,,35.04988851,145411346.9,,,,
,,35.06278041,145399212.2,,,,
,,35.07561501,145387077.4,,,,
,,35.08850696,145374631.6,,,,
,,35.10134155,145362496.8,,,,
,,35.11423345,145350051,,,,
,,35.12706805,145337916.2,,,,
,,35.13995994,145325781.5,,,,
,,35.15279454,145313335.6,,,,
,,35.16568643,145301200.9,,,,
,,35.17852103,145289066.2,,,,
,,35.19141293,145276931.5,,,,
,,35.20424753,145264485.6,,,,
,,35.21713942,145252350.9,,,,
,,35.22997402,145240216.1,,,,
,,35.24286591,145228081.4,,,,
,,35.25570051,145215635.5,,,,
,,35.2685924,145203500.8,,,,
,,35.281427,145191366.1,,,,
,,35.2943189,145179231.4,,,,
,,35.3071535,145167096.6,,,,
,,35.32004533,145154961.9,,,,
,,35.33287993,145142827.2,,,,
,,35.34577182,145130692.5,,,,
,,35.35860642,145118557.7,,,,
,,35.37149832,145106423,,,,
,,35.37470694,145103311.5,,,,
,,35.37791556,145100200.1,,,,
,,35.38272858,145095844,,,,
,,35.39000531,145088998.8,,,,
,,35.4008345,145078730.9,,,,
,,35.40897067,145070952.3,,,,
,,35.42117502,145059439.8,,,,
,,35.43337931,145047927.4,,,,
,,35.44564089,145036415,,,,
,,35.45784523,145024902.5,,,,
,,35.47004952,145013390.1,,,,
,,35.48225381,145002188.8,,,,
,,35.49445815,144990676.4,,,,
,,35.50666244,144979164,,,,
,,35.51886673,144967651.5,,,,
,,35.53107102,144956139.1,,,,
,,35.54327536,144944626.7,,,,
,,35.55553694,144933425.4,,,,
,,35.56774123,144921913,,,,
,,35.57994552,144910400.5,,,,
,,35.59214981,144898888.1,,,,
,,35.60435409,144887686.8,,,,
,,35.61655844,144876174.4,,,,
,,35.62876273,144864661.9,,,,
,,35.64096701,144853460.7,,,,
,,35.6531713,144841948.2,,,,
,,35.66543289,144830435.8,,,,
,,35.67763717,144819234.5,,,,
,,35.68984146,144807722.1,,,,
,,35.70204575,144796520.8,,,,
,,35.71425004,144785008.4,,,,
,,35.72645432,144773495.9,,,,
,,35.73865861,144762294.6,,,,
,,35.7508629,144750782.2,,,,
,,35.76306719,144739580.9,,,,
,,35.77532877,144728068.5,,,,
,,35.78753306,144716867.2,,,,
,,35.79973729,144705354.8,,,,
,,35.81194157,144694153.5,,,,
,,35.82414586,144682952.2,,,,
,,35.83635015,144671439.8,,,,
,,35.84855444,144660238.5,,,,
,,35.86075872,144648726.1,,,,
,,35.87296295,144637524.8,,,,
,,35.88522454,144626323.5,,,,
,,35.89742883,144614811.1,,,,
,,35.90963311,144603609.8,,,,
,,35.92183734,144592408.5,,,,
,,35.93404163,144580896.1,,,,
,,35.94624592,144569694.8,,,,
,,35.95845021,144558493.5,,,,
,,35.97065444,144546981.1,,,,
,,35.98285872,144535779.8,,,,
,,35.99512031,144524578.5,,,,
,,36.00732454,144513377.2,,,,
,,36.01952882,144502175.9,,,,
,,36.03173305,144490663.5,,,,
,,36.04393734,144479462.2,,,,
,,36.05614163,144468260.9,,,,
,,36.06530913,144459860,,,,
,,36.07447662,144451459,,,,
,,36.0881706,144438702,,,,
,,36.10192187,144426256.1,,,,
,,36.11223534,144416610.5,,,,
,,36.12254881,144407276.1,,,,
,,36.13286228,144397630.6,,,,
,,36.14317575,144388296.2,,,,
,,36.15343187,144378961.8,,,,
,,36.16374534,144369316.2,,,,
,,36.17405881,144359981.8,,,,
,,36.18437222,144350647.4,,,,
,,36.19468569,144341001.9,,,,
,,36.20494186,144331667.5,,,,
,,36.21525533,144322333.1,,,,
,,36.22556874,144312687.5,,,,
,,36.23588221,144303353.1,,,,
,,36.24619568,144294018.7,,,,
,,36.2564518,144284373.2,,,,
,,36.26676527,144275038.8,,,,
,,36.27707868,144265704.3,,,,
,,36.28739215,144256369.9,,,,
,,36.29770562,144246724.4,,,,
,,36.30801903,144237390,,,,
,,36.31827521,144228055.6,,,,
,,36.32858862,144218721.2,,,,
,,36.33890209,144209075.6,,,,
,,36.3492155,144199741.2,,,,
,,36.35952897,144190406.8,,,,
,,36.36978514,144181072.4,,,,
,,36.38009856,144171738,,,,
,,36.38399473,144168004.3,,,,
,,36.38978171,144162714.8,,,,
,,36.39843355,144154936.1,,,,
,,36.41149727,144143112.5,,,,
,,36.42129502,144134089.3,,,,
,,36.43103548,144125377.1,,,,
,,36.44083329,144116353.9,,,,
,,36.45550123,144102974.6,,,,
,,36.47016924,144089595.3,,,,
,,36.48117026,144079638.6,,,,
,,36.49217128,144069681.9,,,,
,,36.50317224,144059725.2,,,,
,,36.51417326,144049768.5,,,,
,,36.52517422,144039811.8,,,,
,,36.53617524,144029855.1,,,,
,,36.54717626,144019898.4,,,,
,,36.55817722,144009941.7,,,,
,,36.56917824,143999985,,,,
,,36.5801792,143990028.3,,,,
,,36.59118022,143980071.6,,,,
,,36.60218118,143970114.9,,,,
,,36.6131822,143960158.2,,,,
,,36.62418316,143950201.5,,,,
,,36.63518418,143940244.8,,,,
,,36.64618514,143930288.1,,,,
,,36.65718616,143920331.4,,,,
,,36.66818712,143910374.7,,,,
,,36.67918814,143900418,,,,
,,36.6901891,143890772.5,,,,
,,36.70119006,143880815.8,,,,
,,36.71219108,143870859.1,,,,
,,36.72319204,143860902.4,,,,
,,36.73419306,143850945.7,,,,
,,36.74525132,143840989,,,,
,,36.75619499,143831343.4,,,,
,,36.7672533,143821386.7,,,,
,,36.77825426,143811430,,,,
,,36.78925522,143801473.3,,,,
,,36.80025624,143791516.6,,,,
,,36.8112572,143781871.1,,,,
,,36.82225817,143771914.4,,,,
,,36.83325913,143761957.7,,,,
,,36.84426015,143752001,,,,
,,36.85526111,143742355.4,,,,
,,36.86626207,143732398.7,,,,
,,36.87726309,143722442,,,,
,,36.88826405,143712796.5,,,,
,,36.89926501,143702839.8,,,,
,,36.91026597,143692883.1,,,,
,,36.92126693,143683237.5,,,,
,,36.93226795,143673280.8,,,,
,,36.94326891,143663324.1,,,,
,,36.95426988,143653678.6,,,,
,,36.96527084,143643721.9,,,,
,,36.9762718,143634076.3,,,,
,,36.98727276,143624119.6,,,,
,,36.99827372,143614474.1,,,,
,,37.00927474,143604517.4,,,,
,,37.0202757,143594560.7,,,,
,,37.03127666,143584915.1,,,,
,,37.04227763,143574958.4,,,,
,,37.05327859,143565312.9,,,,
,,37.06427955,143555356.2,,,,
,,37.07528051,143545710.6,,,,
,,37.08628147,143535754,,,,
,,37.09728243,143526108.4,,,,
,,37.10828339,143516151.7,,,,
,,37.11928436,143506506.2,,,,
,,37.13028532,143496860.6,,,,
,,37.14128628,143486903.9,,,,
,,37.15228724,143477258.4,,,,
,,37.1632882,143467301.7,,,,
,,37.17428916,143457656.1,,,,
,,37.18529013,143448010.6,,,,
,,37.19629109,143438053.9,,,,
,,37.20729205,143428408.3,,,,
,,37.21829301,143418451.6,,,,
,,37.22929397,143408806.1,,,,
,,37.24029493,143399160.5,,,,
,,37.25129584,143389515,,,,
,,37.2622968,143379558.3,,,,
,,37.27329776,143369912.7,,,,
,,37.28429872,143360267.2,,,,
,,37.29529968,143350310.5,,,,
,,37.30630065,143340664.9,,,,
,,37.31730155,143331019.4,,,,
,,37.32830251,143321373.8,,,,
,,37.33930347,143311417.1,,,,
,,37.35030443,143301771.6,,,,
,,37.3613054,143292126,,,,
,,37.3723063,143282480.5,,,,
,,37.38330726,143272523.8,,,,
,,37.39430822,143262878.2,,,,
,,37.40530918,143253232.7,,,,
,,37.41631015,143243587.1,,,,
,,37.42731105,143233941.6,,,,
,,37.43281156,143228963.2,,,,
,,37.43831201,143224296,,,,
,,37.44656272,143216828.5,,,,
,,37.45893878,143205938.3,,,,
,,37.46822081,143197848.5,,,,
,,37.4775029,143189758.7,,,,
,,37.48449304,143183535.8,,,,
,,37.49492104,143174512.5,,,,
,,37.50540629,143165178.1,,,,
,,37.51583429,143156154.9,,,,
,,37.52626224,143146820.4,,,,
,,37.53669024,143137797.2,,,,
,,37.54717548,143128462.8,,,,
,,37.55760349,143119439.5,,,,
,,37.56803143,143110105.1,,,,
,,37.57845944,143101081.9,,,,
,,37.58894468,143091747.5,,,,
,,37.59937268,143082724.2,,,,
,,37.60980063,143073700.9,,,,
,,37.62022863,143064366.5,,,,
,,37.63071388,143055343.3,,,,
,,37.64114182,143046008.9,,,,
,,37.65156983,143036985.6,,,,
,,37.66199777,143027962.4,,,,
,,37.67248307,143018628,,,,
,,37.68291102,143009604.7,,,,
,,37.69333896,143000581.4,,,,
,,37.70382426,142991247,,,,
,,37.71425221,142982223.8,,,,
,,37.72468016,142973200.5,,,,
,,37.73510816,142963866.1,,,,
,,37.7455934,142954842.9,,,,
,,37.75602135,142945819.6,,,,
,,37.76644935,142936796.4,,,,
,,37.7768773,142927462,,,,
,,37.78736254,142918438.7,,,,
,,37.79779055,142909415.4,,,,
,,37.80821849,142900392.2,,,,
,,37.81864644,142891057.8,,,,
,,37.82913174,142882034.5,,,,
,,37.83955968,142873011.3,,,,
,,37.84998763,142863988,,,,
,,37.86041558,142854653.6,,,,
,,37.87090088,142845630.3,,,,
,,37.88132882,142836607.1,,,,
,,37.89175677,142827583.8,,,,
,,37.90224201,142818560.6,,,,
,,37.91266996,142809537.3,,,,
,,37.92309796,142800202.9,,,,
,,37.93352591,142791179.7,,,,
,,37.94401115,142782156.4,,,,
,,37.9544391,142773133.1,,,,
,,37.96486704,142764109.9,,,,
,,37.97529505,142755086.6,,,,
,,37.98578029,142746063.4,,,,
,,37.99620824,142737040.1,,,,
,,38.00663618,142728016.8,,,,
,,38.01706413,142718682.4,,,,
,,38.02754937,142709659.2,,,,
,,38.03797732,142700635.9,,,,
,,38.04840526,142691612.7,,,,
,,38.05883327,142682589.4,,,,
,,38.06931851,142673566.2,,,,
,,38.07974646,142664542.9,,,,
,,38.0901744,142655519.6,,,,
,,38.10065965,142646496.4,,,,
,,38.11108759,142637473.1,,,,
,,38.12151554,142628449.9,,,,
,,38.13194349,142619426.6,,,,
,,38.14242873,142610403.4,,,,
,,38.15285667,142601380.1,,,,
,,38.15807065,142597024,,,,
,,38.16328462,142592356.8,,,,
,,38.17113426,142585822.8,,,,
,,38.18288001,142575554.9,,,,
,,38.19170367,142568087.4,,,,
,,38.20046998,142560308.7,,,,
,,38.20929365,142552841.2,,,,
,,38.21811731,142545062.5,,,,
,,38.22694092,142537595,,,,
,,38.23576458,142530127.5,,,,
,,38.24453095,142522348.8,,,,
,,38.25335456,142514881.3,,,,
,,38.26217822,142507413.8,,,,
,,38.27100189,142499635.1,,,,
,,38.2797682,142492167.6,,,,
,,38.28859187,142484388.9,,,,
,,38.29523823,142478788.3,,,,
,,38.30515052,142470387.3,,,,
,,38.3150628,142461675.2,,,,
,,38.32497509,142453274.2,,,,
,,38.33488731,142444873.3,,,,
,,38.3447996,142436161.1,,,,
,,38.35471188,142427760.2,,,,
,,38.36462417,142419359.2,,,,
,,38.37453645,142410647.1,,,,
,,38.38444868,142402246.1,,,,
,,38.39436096,142393845.2,,,,
,,38.40427325,142385133.1,,,,
,,38.41418553,142376732.1,,,,
,,38.42409776,142368331.1,,,,
,,38.43401004,142359619,,,,
,,38.44392233,142351218.1,,,,
,,38.45383461,142342817.1,,,,
,,38.46374684,142334416.1,,,,
,,38.47365912,142325704,,,,
,,38.48357141,142317303.1,,,,
,,38.49348364,142308902.1,,,,
,,38.50339592,142300501.1,,,,
,,38.5133082,142291789,,,,
,,38.52322049,142283388.1,,,,
,,38.53313272,142274987.1,,,,
,,38.543045,142266586.1,,,,
,,38.55295728,142257874,,,,
,,38.56286951,142249473.1,,,,
,,38.5727818,142241072.1,,,,
,,38.58269408,142232671.1,,,,
,,38.59260631,142224270.2,,,,
,,38.60251859,142215558.1,,,,
,,38.61243088,142207157.1,,,,
,,38.6223431,142198756.1,,,,
,,38.63225539,142190355.2,,,,
,,38.64216762,142181954.2,,,,
,,38.6520799,142173553.2,,,,
,,38.66199218,142165152.3,,,,
,,38.67190441,142156440.2,,,,
,,38.6818167,142148039.2,,,,
,,38.69172892,142139638.2,,,,
,,38.70164121,142131237.3,,,,
,,38.71155349,142122836.3,,,,
,,38.72146572,142114435.4,,,,
,,38.731378,142106034.4,,,,
,,38.74129023,142097633.4,,,,
,,38.75120252,142089232.5,,,,
,,38.76111474,142080831.5,,,,
,,38.77102703,142072430.5,,,,
,,38.78093925,142063718.4,,,,
,,38.79085154,142055317.5,,,,
,,38.80076377,142046916.5,,,,
,,38.81067605,142038515.5,,,,
,,38.82058828,142030114.6,,,,
,,38.83050056,142021713.6,,,,
,,38.84041285,142013312.6,,,,
,,38.85032507,142004911.7,,,,
,,38.8602373,141996510.7,,,,
,,38.87014958,141988109.8,,,,
,,38.88006181,141979708.8,,,,
,,38.8899741,141971307.8,,,,
,,38.89988632,141962906.9,,,,
,,38.90979861,141954505.9,,,,
,,38.91971084,141946104.9,,,,
,,38.92962312,141937704,,,,
,,38.93953535,141929303,,,,
,,38.94944763,141920902,,,,
,,38.95935986,141912812.2,,,,
,,38.96927214,141904411.3,,,,
,,38.97672065,141897877.2,,,,
,,38.98416916,141891654.2,,,,
,,38.9952846,141882319.8,,,,
,,39.00364984,141875163.5,,,,
,,39.01201514,141868318.2,,,,
,,39.02038038,141861161.9,,,,
,,39.02874562,141854005.5,,,,
,,39.03711086,141846849.1,,,,
,,39.0454761,141840003.9,,,,
,,39.05384134,141832847.5,,,,
,,39.05699267,141830358.3,,,,
,,39.06169098,141826313.4,,,,
,,39.06873842,141820401.6,,,,
,,39.07137402,141818223.6,,,,
,,39.07538473,141814801,,,,
,,39.08134355,141809822.6,,,,
,,39.09022451,141802044,,,,
,,39.09916271,141794576.4,,,,
,,39.10810091,141787108.9,,,,
,,39.1170391,141779641.4,,,,
,,39.1259773,141772173.9,,,,
,,39.13491556,141764395.2,,,,
,,39.14385376,141756927.7,,,,
,,39.15279196,141749460.2,,,,
,,39.16167286,141741992.6,,,,
,,39.17061106,141734525.1,,,,
,,39.17954932,141727057.6,,,,
,,39.18848751,141719278.9,,,,
,,39.19742571,141711811.4,,,,
,,39.20636391,141704343.9,,,,
,,39.21530211,141696876.3,,,,
,,39.22424031,141689408.8,,,,
,,39.23317857,141681941.3,,,,
,,39.24205947,141674473.8,,,,
,,39.25099767,141667006.3,,,,
,,39.25993587,141659227.6,,,,
,,39.26887407,141651760.1,,,,
,,39.27781226,141644292.5,,,,
,,39.28675046,141636825,,,,
,,39.29568872,141629357.5,,,,
,,39.30462692,141621890,,,,
,,39.31350782,141614422.4,,,,
,,39.32244602,141606954.9,,,,
,,39.33138422,141599487.4,,,,
,,39.34032242,141592019.9,,,,
,,39.34926062,141584552.3,,,,
,,39.35819882,141577084.8,,,,
,,39.36713702,141569617.3,,,,
,,39.37607521,141562149.8,,,,
,,39.38501347,141554371.1,,,,
,,39.39389437,141546903.6,,,,
,,39.40283257,141539436.1,,,,
,,39.41177077,141531968.5,,,,
,,39.42070897,141524501,,,,
,,39.42964717,141517033.5,,,,
,,39.43858537,141509566,,,,
,,39.44752357,141502098.4,,,,
,,39.45646177,141494630.9,,,,
,,39.46534267,141487163.4,,,,
,,39.47428087,141479695.9,,,,
,,39.48321907,141472228.4,,,,
,,39.49215727,141464760.8,,,,
,,39.50109546,141457293.3,,,,
,,39.51003366,141449825.8,,,,
,,39.51897186,141442358.3,,,,
,,39.52791006,141434890.7,,,,
,,39.53684826,141427423.2,,,,
,,39.54572916,141420266.8,,,,
,,39.55466736,141412799.3,,,,
,,39.56360556,141405331.8,,,,
,,39.57254376,141397864.3,,,,
,,39.58148196,141390396.7,,,,
,,39.59042016,141382929.2,,,,
,,39.59935836,141375461.7,,,,
,,39.60829656,141367994.2,,,,
,,39.61717746,141360526.7,,,,
,,39.62611566,141353059.1,,,,
,,39.63505386,141345591.6,,,,
,,39.64399206,141338124.1,,,,
,,39.65293025,141330656.6,,,,
,,39.66186845,141323189,,,,
,,39.67080665,141316032.7,,,,
,,39.67974485,141308565.1,,,,
,,39.68862575,141301097.6,,,,
,,39.69756395,141293630.1,,,,
,,39.70650215,141286162.6,,,,
,,39.71544035,141278695,,,,
,,39.72437855,141271227.5,,,,
,,39.73331675,141263760,,,,
,,39.74225495,141256603.6,,,,
,,39.75119315,141249136.1,,,,
,,39.76013135,141241668.6,,,,
,,39.76901219,141234201,,,,
,,39.77795039,141226733.5,,,,
,,39.78688859,141219266,,,,
,,39.79582679,141211798.5,,,,
,,39.80476499,141204642.1,,,,
,,39.81370319,141197174.6,,,,
,,39.82264138,141189707.1,,,,
,,39.83157958,141182239.5,,,,
,,39.84051778,141174772,,,,
,,39.84939869,141167615.6,,,,
,,39.85833683,141160148.1,,,,
,,39.86727503,141152680.6,,,,
,,39.87621322,141145213.1,,,,
,,39.88515142,141137745.5,,,,
,,39.89408962,141130589.2,,,,
,,39.90302782,141123121.6,,,,
,,39.91196602,141115654.1,,,,
,,39.92084687,141108186.6,,,,
,,39.92978507,141100719.1,,,,
,,39.93872326,141093562.7,,,,
,,39.94766146,141086095.2,,,,
,,39.95659966,141078627.6,,,,
,,39.96553786,141071160.1,,,,
,,39.974476,141064003.7,,,,
,,39.9834142,141056536.2,,,,
,,39.9922951,141049068.7,,,,
,,40.0012333,141041601.2,,,,
,,40.0101715,141034444.8,,,,
,,40.0191097,141026977.3,,,,
,,40.02804784,141019509.8,,,,
,,40.03698604,141012042.2,,,,
,,40.04592424,141004885.9,,,,
,,40.05486244,140997418.3,,,,
,,40.06380064,140989950.8,,,,
,,40.07268148,140982794.4,,,,
,,40.08161968,140975326.9,,,,
,,40.09055788,140967859.4,,,,
,,40.09949608,140960391.9,,,,
,,40.10843422,140953235.5,,,,
,,40.11737242,140945768,,,,
,,40.12631062,140938300.4,,,,
,,40.13524882,140931144.1,,,,
,,40.14418702,140923676.5,,,,
,,40.15306786,140916209,,,,
,,40.16200606,140909052.6,,,,
,,40.17094426,140901585.1,,,,
,,40.17988246,140894117.6,,,,
,,40.1888206,140886961.2,,,,
,,40.1977588,140879493.7,,,,
,,40.206697,140872026.2,,,,
,,40.2156352,140864869.8,,,,
,,40.22451604,140857402.3,,,,
,,40.23345424,140850245.9,,,,
,,40.24239244,140842778.4,,,,
,,40.25133058,140835310.8,,,,
,,40.26026878,140828154.5,,,,
,,40.26920698,140820686.9,,,,
,,40.27814518,140813219.4,,,,
,,40.28708332,140806063,,,,
,,40.29602152,140798595.5,,,,
,,40.30490242,140791439.1,,,,
,,40.31384057,140783971.6,,,,
,,40.32277876,140776504.1,,,,
,,40.33171696,140769347.7,,,,
