;;;;;;0.272985;0.3574;0.152505;0.373589
;;;;;;0.277985;0.358753;0.157505;0.377019
;;;;;;0.282985;0.360061;0.162505;0.380295
;;;;;;0.287985;0.361318;0.167505;0.383461
;;;;;;0.292985;0.362535;0.172505;0.386551
;;;;;;0.297985;0.363719;0.177505;0.389556
;;;;;;0.302985;0.364866;0.182505;0.392421
;;;;;;0.307985;0.365976;0.187505;0.395152
;;;;;;0.312985;0.36705;0.192505;0.397752
;;;;;;0.317985;0.368084;0.197505;0.400224
;;;;;;0.322985;0.369075;0.202505;0.402572
;;;;;;0.327985;0.370039;0.207505;0.404827
;;;;;;0.332985;0.37097;0.212505;0.407005
;;;;;;0.337985;0.371869;0.217505;0.409116
;;;;;;0.342985;0.372739;0.222505;0.411185
;;;;;;0.347985;0.373576;0.227505;0.413166
;;;;;;0.352985;0.374375;0.232505;0.415059
;;;;;;0.357985;0.375146;0.237505;0.41687
;;;;;;0.362985;0.375886;0.242505;0.418594
;;;;;;0.367985;0.376598;0.247505;0.420235
;;;;;;;;0.252505;0.421808
;;;;;;;;0.257505;0.423328
;;;;;;;;0.262505;0.424799
;;;;;;;;0.267505;0.426246
;;;;;;;;0.272505;0.427634
;;;;;;;;0.277505;0.428966
;;;;;;;;0.282505;0.430241
;;;;;;;;0.287505;0.431458
;;;;;;;;0.292505;0.432626
;;;;;;;;0.297505;0.43375
;;;;;;;;0.302505;0.434835
;;;;;;;;0.307505;0.435894
;;;;;;;;0.312505;0.436927
;;;;;;;;0.317505;0.437924
;;;;;;;;0.322505;0.438883
;;;;;;;;0.327505;0.439801
;;;;;;;;0.332505;0.440682
;;;;;;;;0.337505;0.441533
;;;;;;;;0.342505;0.442358
;;;;;;;;0.347505;0.443163
;;;;;;;;0.352505;0.443952
;;;;;;;;0.357505;0.444712
;;;;;;;;0.362505;0.445446
;;;;;;;;0.367505;0.446148
;;;;;;;;0.372505;0.446823
;;;;;;;;0.377505;0.447475
