PaperExtension,PaperStress,VMExtension,VMStress,NguyenExtension,NguyenStress,BoudardExtension,BoudardStress
,,0.03099825,37521551.31,,,,
,,0.0310077,37515404.71,,,,
,,0.03101715,37509327.17,,,,
,,0.0310266,37503180.57,,,,
,,0.03103605,37497103.03,,,,
,,0.0310455,37491025.49,,,,
,,0.03105495,37484878.89,,,,
,,0.0310644,37478801.35,,,,
,,0.03107385,37472723.81,,,,
,,0.0310833,37466646.27,,,,
,,0.03109275,37460568.73,,,,
,,0.031102199,37454491.19,,,,
,,0.031111649,37448413.66,,,,
,,0.031121099,37442336.12,,,,
,,0.03113045,37436327.64,,,,
,,0.0311399,37430250.1,,,,
,,0.03114935,37424241.63,,,,
,,0.0311588,37418164.09,,,,
,,0.03116825,37412155.61,,,,
,,0.031177601,37406147.13,,,,
,,0.031187051,37400069.6,,,,
,,0.031196501,37394061.12,,,,
,,0.031205852,37388052.64,,,,
,,0.031215302,37382044.17,,,,
,,0.031224752,37376035.69,,,,
,,0.031234103,37370027.22,,,,
,,0.031243553,37364087.8,,,,
,,0.031253003,37358079.33,,,,
,,0.031262355,37352139.91,,,,
,,0.031271804,37346131.44,,,,
,,0.031281156,37340192.02,,,,
,,0.031290606,37334183.55,,,,
,,0.031299957,37328244.14,,,,
,,0.031309407,37322304.72,,,,
,,0.031318856,37316365.31,,,,
,,0.031328208,37310425.9,,,,
,,0.031337658,37304486.48,,,,
,,0.031347009,37298547.07,,,,
,,0.031356361,37292607.66,,,,
,,0.03136581,37286668.24,,,,
,,0.031375162,37280728.83,,,,
,,0.031384612,37274858.48,,,,
,,0.031393963,37268919.07,,,,
,,0.031403413,37263048.72,,,,
,,0.031412764,37257178.37,,,,
,,0.031422116,37251238.95,,,,
,,0.031431565,37245368.6,,,,
,,0.031440917,37239498.25,,,,
,,0.031450268,37233627.9,,,,
,,0.031459718,37227757.55,,,,
,,0.031469069,37221887.2,,,,
,,0.031478421,37216016.85,,,,
,,0.031487871,37210146.5,,,,
,,0.031497222,37204276.15,,,,
,,0.031506573,37198474.87,,,,
,,0.031516023,37192604.52,,,,
,,0.031525375,37186803.23,,,,
,,0.031534726,37180932.88,,,,
,,0.031544077,37175131.59,,,,
,,0.031553527,37169330.3,,,,
,,0.031562879,37163459.95,,,,
,,0.03157223,37157658.67,,,,
,,0.031581581,37151857.38,,,,
,,0.031590933,37146056.09,,,,
,,0.031600382,37140254.81,,,,
,,0.031609734,37134453.52,,,,
,,0.031619085,37128721.29,,,,
,,0.031628437,37122920.01,,,,
,,0.031637788,37117118.72,,,,
,,0.031647139,37111386.5,,,,
,,0.031656491,37105585.21,,,,
,,0.031665842,37099852.98,,,,
,,0.031675292,37094120.76,,,,
,,0.031684643,37088319.47,,,,
,,0.031691632,37082587.25,,,,
,,0.031698621,37078305.35,,,,
,,0.03170561,37074023.44,,,,
,,0.031712599,37069672.48,,,,
,,0.031719687,37065390.58,,,,
,,0.031726676,37061108.67,,,,
,,0.031733664,37056826.77,,,,
,,0.031740752,37052544.87,,,,
,,0.031747741,37048262.97,,,,
,,0.03175473,37043981.06,,,,
,,0.031761719,37039699.16,,,,
,,0.031768806,37035417.26,,,,
,,0.031775795,37031135.36,,,,
,,0.031782784,37026853.45,,,,
,,0.031789773,37022571.55,,,,
,,0.031796762,37018289.65,,,,
,,0.031803849,37014076.81,,,,
,,0.031810838,37009794.91,,,,
,,0.031817827,37005513.01,,,,
,,0.031824816,37001300.17,,,,
,,0.031831805,36997018.26,,,,
,,0.031838892,36992736.36,,,,
,,0.031845881,36988523.52,,,,
,,0.03185287,36984310.68,,,,
,,0.031859859,36980028.78,,,,
,,0.031866848,36975815.94,,,,
,,0.031873837,36971534.04,,,,
,,0.031880924,36967321.2,,,,
,,0.031887913,36963108.36,,,,
,,0.031894902,36958895.52,,,,
,,0.031901891,36954613.62,,,,
,,0.03190888,36950400.78,,,,
,,0.031915869,36946187.94,,,,
,,0.031922858,36941975.1,,,,
,,0.031929847,36937762.26,,,,
,,0.031936836,36933549.42,,,,
,,0.031943923,36929336.58,,,,
,,0.031950912,36925123.74,,,,
,,0.031957901,36920910.9,,,,
,,0.03196489,36916767.12,,,,
,,0.031971879,36912554.28,,,,
,,0.031978867,36908341.45,,,,
,,0.031985856,36904128.61,,,,
,,0.031992845,36899984.83,,,,
,,0.031999834,36895771.99,,,,
,,0.032006823,36891628.21,,,,
,,0.032013812,36887415.37,,,,
,,0.032020801,36883202.53,,,,
,,0.03202779,36879058.76,,,,
,,0.032034779,36874914.98,,,,
,,0.032041768,36870702.14,,,,
,,0.032048757,36866558.37,,,,
,,0.032055745,36862414.59,,,,
,,0.032062734,36858201.75,,,,
,,0.032069723,36854057.97,,,,
,,0.032076712,36849914.2,,,,
,,0.032083701,36845770.42,,,,
,,0.03209069,36841626.64,,,,
,,0.032097679,36837482.87,,,,
,,0.032104668,36833339.09,,,,
,,0.032111657,36829195.31,,,,
,,0.032118646,36825051.54,,,,
,,0.032125635,36820907.76,,,,
,,0.032132623,36816763.98,,,,
,,0.032139612,36812620.21,,,,
,,0.032146601,36808476.43,,,,
,,0.03215359,36804332.65,,,,
,,0.032160579,36800257.94,,,,
,,0.032167469,36796114.16,,,,
,,0.032174458,36791970.39,,,,
,,0.032181447,36787895.67,,,,
,,0.032188436,36783751.9,,,,
,,0.032195425,36779677.18,,,,
,,0.032202414,36775533.41,,,,
,,0.032209403,36771458.69,,,,
,,0.032216392,36767314.92,,,,
,,0.032223381,36763240.2,,,,
,,0.032230271,36759165.49,,,,
,,0.03223726,36755021.71,,,,
,,0.032244249,36750947,,,,
,,0.032251238,36746872.29,,,,
,,0.032258227,36742797.57,,,,
,,0.032265216,36738722.86,,,,
,,0.032272106,36734648.15,,,,
,,0.032279095,36730573.43,,,,
,,0.032286084,36726498.72,,,,
,,0.032293073,36722424,,,,
,,0.032300062,36718349.29,,,,
,,0.032306952,36714274.58,,,,
,,0.032313941,36710199.86,,,,
,,0.03232093,36706125.15,,,,
,,0.032327919,36702050.44,,,,
,,0.032334809,36698044.79,,,,
,,0.032341798,36693970.07,,,,
,,0.032348787,36689895.36,,,,
,,0.032355776,36685820.64,,,,
,,0.032362667,36681814.99,,,,
,,0.032369656,36677740.28,,,,
,,0.032376644,36673734.63,,,,
,,0.032383633,36669659.92,,,,
,,0.032390524,36665654.27,,,,
,,0.032397513,36661648.61,,,,
,,0.032404502,36657573.9,,,,
,,0.032411392,36653568.25,,,,
,,0.032418381,36649562.6,,,,
,,0.03242537,36645487.89,,,,
,,0.03243226,36641482.24,,,,
,,0.032439249,36637476.59,,,,
,,0.032446238,36633470.93,,,,
,,0.032453129,36629465.28,,,,
,,0.032460118,36625459.63,,,,
,,0.032467106,36621453.98,,,,
,,0.032473997,36617448.33,,,,
,,0.032480986,36613442.68,,,,
,,0.032487975,36609437.03,,,,
,,0.032494865,36605431.38,,,,
,,0.032501854,36601425.73,,,,
,,0.032508744,36597420.08,,,,
,,0.032515733,36593483.49,,,,
,,0.032522722,36589477.84,,,,
,,0.032529613,36585472.19,,,,
,,0.032536602,36581466.54,,,,
,,0.032543492,36577529.95,,,,
,,0.032550481,36573524.3,,,,
,,0.03255747,36569587.71,,,,
,,0.03256436,36565582.06,,,,
,,0.032571349,36561645.47,,,,
,,0.03257824,36557639.82,,,,
,,0.032585229,36553703.24,,,,
,,0.032592119,36549766.65,,,,
,,0.032599108,36545761,,,,
,,0.032605998,36541824.41,,,,
,,0.032612987,36537887.82,,,,
,,0.032619878,36533951.23,,,,
,,0.032626867,36530014.65,,,,
,,0.032633757,36526009,,,,
,,0.032640746,36522072.41,,,,
,,0.032647636,36518135.82,,,,
,,0.032654625,36514199.23,,,,
,,0.032661516,36510262.65,,,,
,,0.032668505,36506326.06,,,,
,,0.032675395,36502389.47,,,,
,,0.032682286,36498521.94,,,,
,,0.032687503,36494585.36,,,,
,,0.03269272,36491615.65,,,,
,,0.032700496,36488715.01,,,,
,,0.032703449,36484294.98,,,,
,,0.03270778,36482637.47,,,,
,,0.032714375,36480151.2,,,,
,,0.032720971,36476421.8,,,,
,,0.032727566,36472692.4,,,,
,,0.032734161,36469032.07,,,,
,,0.032740756,36465302.67,,,,
,,0.032747351,36461573.27,,,,
,,0.032753848,36457912.93,,,,
,,0.032760443,36454183.54,,,,
,,0.032767038,36450523.2,,,,
,,0.032773633,36446793.8,,,,
,,0.03278013,36443133.47,,,,
,,0.032786725,36439404.07,,,,
,,0.03279332,36435743.73,,,,
,,0.032799915,36432014.33,,,,
,,0.032804837,36428354,,,,
,,0.032809759,36425591.48,,,,
,,0.032813401,36422828.96,,,,
,,0.032819012,36420757.07,,,,
,,0.032824524,36417649.24,,,,
,,0.032830037,36414541.41,,,,
,,0.032835647,36411433.57,,,,
,,0.03284116,36408325.74,,,,
,,0.032846672,36405286.97,,,,
,,0.032852184,36402179.14,,,,
,,0.032857795,36399071.31,,,,
,,0.032863308,36395963.48,,,,
,,0.03286882,36392855.64,,,,
,,0.032874431,36389816.87,,,,
,,0.032879943,36386709.04,,,,
,,0.032885455,36383601.21,,,,
,,0.032890968,36380562.44,,,,
,,0.032896579,36377454.61,,,,
,,0.032902091,36374346.77,,,,
,,0.032907603,36371308,,,,
,,0.032913116,36368200.17,,,,
,,0.032918726,36365161.4,,,,
,,0.032924239,36362053.57,,,,
,,0.032929751,36359014.8,,,,
,,0.032935263,36355906.97,,,,
,,0.032940874,36352868.2,,,,
,,0.032946387,36349760.37,,,,
,,0.032951899,36346721.6,,,,
,,0.032957411,36343613.77,,,,
,,0.032962924,36340575,,,,
,,0.032968534,36337536.23,,,,
,,0.032974047,36334428.39,,,,
,,0.032979559,36331389.62,,,,
,,0.032985071,36328350.85,,,,
,,0.032990584,36325243.02,,,,
,,0.032996195,36322204.25,,,,
,,0.033001707,36319165.48,,,,
,,0.033007219,36316126.71,,,,
,,0.033012732,36313087.94,,,,
,,0.033018244,36309980.11,,,,
,,0.033023855,36306941.34,,,,
,,0.033029367,36303902.57,,,,
,,0.03303488,36300863.8,,,,
,,0.033040392,36297825.03,,,,
,,0.033045904,36294786.26,,,,
,,0.033051515,36291747.5,,,,
,,0.033057027,36288708.73,,,,
,,0.03306254,36285669.96,,,,
,,0.033068052,36282631.19,,,,
,,0.033073564,36279592.42,,,,
,,0.033074943,36276553.65,,,,
,,0.033076321,36275793.96,,,,
,,0.033078388,36275034.26,,,,
,,0.033081538,36273929.26,,,,
,,0.033086164,36272202.68,,,,
,,0.033089708,36269647.35,,,,
,,0.033094925,36267713.59,,,,
,,0.03310024,36264812.95,,,,
,,0.033105457,36261981.37,,,,
,,0.033110674,36259080.72,,,,
,,0.033115891,36256249.14,,,,
,,0.033121207,36253348.5,,,,
,,0.033126424,36250447.86,,,,
,,0.033131641,36247616.28,,,,
,,0.033136956,36244715.63,,,,
,,0.033142173,36241884.05,,,,
,,0.03314739,36238983.41,,,,
,,0.033152706,36236151.83,,,,
,,0.033157923,36233320.25,,,,
,,0.03316314,36230419.6,,,,
,,0.033168357,36227588.02,,,,
,,0.033173673,36224687.38,,,,
,,0.03317889,36221855.8,,,,
,,0.033184107,36219024.22,,,,
,,0.033189324,36216123.57,,,,
,,0.033194639,36213291.99,,,,
,,0.033199856,36210460.41,,,,
,,0.033205073,36207628.83,,,,
,,0.03321029,36204728.19,,,,
,,0.033215606,36201896.61,,,,
,,0.033220823,36199065.03,,,,
,,0.03322604,36196233.45,,,,
,,0.033231257,36193401.87,,,,
,,0.033236572,36190501.22,,,,
,,0.033241789,36187669.64,,,,
,,0.033247006,36184838.06,,,,
,,0.033252223,36182006.48,,,,
,,0.033257539,36179174.9,,,,
,,0.033262756,36176343.32,,,,
,,0.033267973,36173511.74,,,,
,,0.03327319,36170680.16,,,,
,,0.033278506,36167848.58,,,,
,,0.033283723,36165017,,,,
,,0.03328894,36162185.42,,,,
,,0.033294157,36159353.83,,,,
,,0.033299472,36156522.25,,,,
,,0.033304689,36153690.67,,,,
,,0.033309906,36150859.09,,,,
,,0.033315123,36148027.51,,,,
,,0.033320439,36145195.93,,,,
,,0.033325656,36142364.35,,,,
,,0.033330873,36139601.83,,,,
,,0.03333609,36136770.25,,,,
,,0.033341405,36133938.67,,,,
,,0.033346622,36131107.09,,,,
,,0.033351839,36128275.51,,,,
,,0.033357056,36125512.99,,,,
,,0.033362273,36122681.41,,,,
,,0.033367589,36119849.83,,,,
,,0.033371428,36117018.25,,,,
,,0.033375365,36114946.36,,,,
,,0.033381271,36112805.41,,,,
,,0.033387177,36109697.58,,,,
,,0.033391607,36106520.68,,,,
,,0.033396037,36104172.54,,,,
,,0.033400466,36101755.34,,,,
,,0.033404896,36099407.2,,,,
,,0.033409325,36097059.06,,,,
,,0.033413656,36094710.92,,,,
,,0.033418086,36092293.72,,,,
,,0.033422515,36089945.58,,,,
,,0.033426945,36087597.44,,,,
,,0.033431375,36085249.3,,,,
,,0.033435804,36082901.16,,,,
,,0.033440234,36080483.95,,,,
,,0.033444663,36078135.81,,,,
,,0.033448994,36075787.67,,,,
,,0.033453424,36073439.53,,,,
,,0.033457853,36071091.39,,,,
,,0.033462283,36068743.25,,,,
,,0.033466713,36066395.11,,,,
,,0.033471142,36064046.97,,,,
,,0.033475572,36061698.83,,,,
,,0.033480001,36059350.69,,,,
,,0.033484332,36056933.49,,,,
,,0.033488762,36054585.35,,,,
,,0.033493191,36052237.21,,,,
,,0.033497621,36049889.07,,,,
,,0.03350205,36047540.93,,,,
,,0.03350648,36045192.79,,,,
,,0.033508055,36042844.65,,,,
,,0.033510516,36042015.9,,,,
,,0.033514256,36040703.7,,,,
,,0.033519867,36038700.87,,,,
,,0.0335241,36035731.17,,,,
,,0.033528234,36033521.15,,,,
,,0.033532467,36031311.14,,,,
,,0.033538766,36029032.06,,,,
,,0.033545066,36025717.04,,,,
,,0.033549791,36022402.02,,,,
,,0.033554516,36019915.75,,,,
,,0.033559142,36017429.49,,,,
,,0.033563867,36014943.22,,,,
,,0.033568592,36012387.89,,,,
,,0.033573317,36009901.63,,,,
,,0.033578042,36007415.36,,,,
,,0.033582767,36004929.1,,,,
,,0.033587492,36002442.83,,,,
,,0.033592118,35999956.56,,,,
,,0.033596843,35997470.3,,,,
,,0.033601568,35994984.03,,,,
,,0.033606293,35992497.77,,,,
,,0.033611017,35990011.5,,,,
,,0.033615742,35987525.23,,,,
,,0.033620467,35985038.97,,,,
,,0.033625192,35982552.7,,,,
,,0.033629818,35980066.44,,,,
,,0.033634543,35977580.17,,,,
,,0.033639268,35975093.9,,,,
,,0.033643993,35972607.64,,,,
,,0.033648718,35970121.37,,,,
,,0.033653443,35967704.17,,,,
,,0.033658069,35965217.9,,,,
,,0.033662794,35962731.64,,,,
,,0.033667519,35960245.37,,,,
,,0.033672244,35957759.11,,,,
,,0.033676968,35955272.84,,,,
,,0.033681693,35952855.64,,,,
,,0.03368632,35950369.37,,,,
,,0.033691044,35947883.1,,,,
,,0.033695769,35945396.84,,,,
,,0.033700494,35942910.57,,,,
,,0.033705219,35940493.37,,,,
,,0.033709845,35938007.1,,,,
,,0.03371457,35935520.84,,,,
,,0.033719295,35933103.64,,,,
,,0.03372402,35930617.37,,,,
,,0.033728745,35928131.1,,,,
,,0.03373347,35925713.9,,,,
,,0.033738096,35923227.63,,,,
,,0.033742821,35920741.37,,,,
,,0.033747546,35918324.17,,,,
,,0.033752271,35915837.9,,,,
,,0.033756995,35913351.63,,,,
,,0.033761622,35910934.43,,,,
,,0.033766347,35908448.16,,,,
,,0.033771072,35906030.96,,,,
,,0.033775796,35903544.7,,,,
,,0.033780521,35901127.49,,,,
,,0.033785148,35898641.23,,,,
,,0.033789873,35896154.96,,,,
,,0.033794597,35893737.76,,,,
,,0.033799322,35891320.56,,,,
,,0.033803949,35888834.29,,,,
,,0.033808674,35886417.09,,,,
,,0.033813398,35883930.82,,,,
,,0.033818123,35881513.62,,,,
,,0.033822848,35879027.35,,,,
,,0.033827474,35876610.15,,,,
,,0.033832199,35874123.88,,,,
,,0.033836924,35871706.68,,,,
,,0.033841649,35869289.48,,,,
,,0.033846275,35866803.21,,,,
,,0.033851,35864386.01,,,,
,,0.033855725,35861968.8,,,,
,,0.03386045,35859482.54,,,,
,,0.033865076,35857065.34,,,,
,,0.033869801,35854648.13,,,,
,,0.033874526,35852161.87,,,,
,,0.033879251,35849744.66,,,,
,,0.033883877,35847327.46,,,,
,,0.033888602,35844841.19,,,,
,,0.033893327,35842423.99,,,,
,,0.033898052,35840006.79,,,,
,,0.033902678,35837589.59,,,,
,,0.033907403,35835172.38,,,,
,,0.033912128,35832686.12,,,,
,,0.033916853,35830268.91,,,,
,,0.033921479,35827851.71,,,,
,,0.033926204,35825434.51,,,,
,,0.033930929,35823017.3,,,,
,,0.033935654,35820531.04,,,,
,,0.03394028,35818113.84,,,,
,,0.033945005,35815696.63,,,,
,,0.03394973,35813279.43,,,,
,,0.033954356,35810862.23,,,,
,,0.033956719,35808445.02,,,,
,,0.033959081,35807201.89,,,,
,,0.033962625,35806027.82,,,,
,,0.03396794,35804232.18,,,,
,,0.033971877,35801469.67,,,,
,,0.033975815,35799466.84,,,,
,,0.033978768,35797394.95,,,,
,,0.033983296,35795875.57,,,,
,,0.033987725,35793596.49,,,,
,,0.033992155,35791248.35,,,,
,,0.033996683,35788969.27,,,,
,,0.034001112,35786690.2,,,,
,,0.034005542,35784411.12,,,,
,,0.034009971,35782132.04,,,,
,,0.034014499,35779783.9,,,,
,,0.034018929,35777504.83,,,,
,,0.034023358,35775225.75,,,,
,,0.034027788,35772946.67,,,,
,,0.034032316,35770667.59,,,,
,,0.034036745,35768388.52,,,,
,,0.034041175,35766109.44,,,,
,,0.034045703,35763761.3,,,,
,,0.034050132,35761482.22,,,,
,,0.034054562,35759203.15,,,,
,,0.034058992,35756924.07,,,,
,,0.034063519,35754644.99,,,,
,,0.034067949,35752365.91,,,,
,,0.034072379,35750086.84,,,,
,,0.034076808,35747807.76,,,,
,,0.034081336,35745528.68,,,,
,,0.034085766,35743249.61,,,,
,,0.034090195,35740970.53,,,,
,,0.034094723,35738691.45,,,,
,,0.034099153,35736412.38,,,,
,,0.034103582,35734133.3,,,,
,,0.034108012,35731854.22,,,,
,,0.03411254,35729575.14,,,,
,,0.034116969,35727296.07,,,,
,,0.034121399,35725016.99,,,,
,,0.034125828,35722737.91,,,,
,,0.034130356,35720458.84,,,,
,,0.034134786,35718179.76,,,,
,,0.034139215,35715900.68,,,,
,,0.034143645,35713690.67,,,,
,,0.034148173,35711411.59,,,,
,,0.034152602,35709132.51,,,,
,,0.034157032,35706853.44,,,,
,,0.034161461,35704574.36,,,,
,,0.034165891,35702295.28,,,,
,,0.034170419,35700016.2,,,,
,,0.034174848,35697806.19,,,,
,,0.034179278,35695527.11,,,,
,,0.034183707,35693248.04,,,,
,,0.034188235,35690968.96,,,,
,,0.034192665,35688689.88,,,,
,,0.034197094,35686479.87,,,,
,,0.034201524,35684200.79,,,,
,,0.034206052,35681921.71,,,,
,,0.034210482,35679642.64,,,,
,,0.034214911,35677432.62,,,,
,,0.034219341,35675153.55,,,,
,,0.03422377,35672874.47,,,,
,,0.034228298,35670664.45,,,,
,,0.034232728,35668385.38,,,,
,,0.034237157,35666106.3,,,,
,,0.034241587,35663827.22,,,,
,,0.034246115,35661617.21,,,,
,,0.034250544,35659338.13,,,,
,,0.034254974,35657059.05,,,,
,,0.034259403,35654849.04,,,,
,,0.034263833,35652569.96,,,,
,,0.034266097,35650359.95,,,,
,,0.034268262,35649185.88,,,,
,,0.034271609,35648080.87,,,,
,,0.034276629,35646423.36,,,,
,,0.03428037,35643868.03,,,,
,,0.034284209,35641934.27,,,,
,,0.034287949,35640069.57,,,,
,,0.03429169,35638135.81,,,,
,,0.03429543,35636271.11,,,,
,,0.034299171,35634337.35,,,,
,,0.034302911,35632472.65,,,,
,,0.034306652,35630607.95,,,,
,,0.03431049,35628674.18,,,,
,,0.034314231,35626809.49,,,,
,,0.034317971,35624875.72,,,,
,,0.034321712,35623011.02,,,,
,,0.034324468,35621077.26,,,,
,,0.034328799,35619696,,,,
,,0.034332933,35617555.05,,,,
,,0.034337166,35615414.1,,,,
,,0.034341399,35613273.15,,,,
,,0.034345631,35611132.2,,,,
,,0.034349864,35609060.31,,,,
,,0.034354097,35606919.36,,,,
,,0.034358329,35604778.41,,,,
,,0.034362562,35602637.46,,,,
,,0.034366795,35600496.5,,,,
,,0.034370929,35598424.62,,,,
,,0.034375162,35596283.66,,,,
,,0.034379394,35594142.71,,,,
,,0.034383627,35592001.76,,,,
,,0.03438786,35589929.87,,,,
,,0.034392092,35587788.92,,,,
,,0.034396325,35585647.97,,,,
,,0.034400557,35583507.02,,,,
,,0.03440479,35581435.13,,,,
,,0.034408924,35579294.18,,,,
,,0.034413157,35577153.23,,,,
,,0.03441739,35575081.34,,,,
,,0.034421622,35572940.39,,,,
,,0.034425855,35570799.44,,,,
,,0.034430088,35568727.55,,,,
,,0.03443432,35566586.6,,,,
,,0.034438553,35564445.65,,,,
,,0.034442786,35562373.76,,,,
,,0.03444692,35560232.81,,,,
,,0.034451152,35558091.86,,,,
,,0.034455385,35556019.97,,,,
,,0.034459618,35553879.02,,,,
,,0.03446385,35551807.13,,,,
,,0.034468083,35549666.18,,,,
,,0.034472316,35547525.23,,,,
,,0.034476548,35545453.34,,,,
,,0.034480683,35543312.39,,,,
,,0.034484915,35541240.5,,,,
,,0.034489148,35539099.55,,,,
,,0.034493381,35537027.66,,,,
,,0.034497613,35534886.71,,,,
,,0.034501846,35532814.82,,,,
,,0.034506079,35530673.87,,,,
,,0.034510213,35528601.98,,,,
,,0.034514445,35526461.03,,,,
,,0.034518678,35524389.14,,,,
,,0.034522911,35522248.19,,,,
,,0.034527143,35520107.24,,,,
,,0.034531376,35518035.35,,,,
,,0.034535609,35515963.46,,,,
,,0.034539841,35513822.51,,,,
,,0.034543976,35511750.62,,,,
,,0.034548208,35509609.67,,,,
,,0.034552441,35507537.78,,,,
,,0.034556674,35505396.83,,,,
,,0.034560906,35503324.94,,,,
,,0.034565139,35501183.99,,,,
,,0.034569371,35499112.1,,,,
,,0.034573506,35497040.22,,,,
,,0.034577738,35494899.27,,,,
,,0.034581971,35492827.38,,,,
,,0.034586204,35490686.43,,,,
,,0.034590436,35488614.54,,,,
,,0.034594669,35486542.65,,,,
,,0.034598902,35484401.7,,,,
,,0.034603036,35482329.81,,,,
,,0.034607269,35480257.92,,,,
,,0.034611501,35478116.97,,,,
,,0.034614651,35476045.08,,,,
,,0.034617801,35474456.63,,,,
,,0.034622624,35472868.19,,,,
,,0.034626168,35470520.05,,,,
,,0.034629711,35468793.47,,,,
,,0.034633255,35466997.84,,,,
,,0.034636799,35465271.26,,,,
,,0.034640342,35463475.63,,,,
,,0.034643886,35461679.99,,,,
,,0.034647528,35459953.42,,,,
,,0.034648808,35458157.78,,,,
,,0.034650776,35457536.21,,,,
,,0.034653828,35456500.27,,,,
,,0.034654911,35455049.95,,,,
,,0.034656584,35454497.44,,,,
,,0.034659143,35453668.69,,,,
,,0.034662982,35452425.56,,,,
,,0.034666821,35450491.79,,,,
,,0.034670561,35448627.09,,,,
,,0.0346744,35446762.39,,,,
,,0.034678141,35444828.63,,,,
,,0.03468198,35442963.93,,,,
,,0.034685819,35441099.23,,,,
,,0.034689559,35439234.53,,,,
,,0.034693398,35437369.83,,,,
,,0.034697139,35435436.07,,,,
,,0.034700977,35433571.37,,,,
,,0.034704816,35431706.67,,,,
,,0.034708557,35429841.97,,,,
,,0.034712396,35427977.27,,,,
,,0.034716136,35426043.51,,,,
,,0.034719975,35424178.81,,,,
,,0.034723814,35422314.11,,,,
,,0.034727555,35420449.41,,,,
,,0.034731394,35418584.71,,,,
,,0.034735134,35416720.01,,,,
,,0.034738973,35414786.25,,,,
,,0.034742812,35412921.55,,,,
,,0.034746552,35411056.85,,,,
,,0.034750391,35409192.15,,,,
,,0.034754132,35407327.45,,,,
,,0.034757971,35405462.75,,,,
,,0.034761809,35403598.06,,,,
,,0.03476555,35401664.29,,,,
,,0.034769389,35399799.59,,,,
,,0.034773129,35397934.89,,,,
,,0.034776968,35396070.19,,,,
,,0.034780807,35394205.5,,,,
,,0.034784548,35392340.8,,,,
,,0.034788387,35390476.1,,,,
,,0.034792127,35388611.4,,,,
,,0.034795966,35386746.7,,,,
,,0.034799805,35384882,,,,
,,0.034803545,35383017.3,,,,
,,0.034807384,35381152.6,,,,
,,0.034811125,35379218.84,,,,
,,0.034814964,35377354.14,,,,
,,0.034818803,35375489.44,,,,
,,0.034822543,35373624.74,,,,
,,0.034826382,35371760.04,,,,
,,0.034830122,35369895.34,,,,
,,0.034833961,35368030.64,,,,
,,0.0348378,35366165.94,,,,
,,0.034841541,35364301.24,,,,
,,0.03484538,35362436.54,,,,
,,0.03484912,35360571.84,,,,
,,0.034852959,35358707.14,,,,
,,0.034856798,35356842.44,,,,
,,0.034860538,35354977.74,,,,
,,0.034864377,35353113.04,,,,
,,0.034868118,35351248.35,,,,
,,0.034871957,35349383.65,,,,
,,0.034875697,35347518.95,,,,
,,0.034879536,35345654.25,,,,
,,0.034883375,35343789.55,,,,
,,0.034887116,35341924.85,,,,
,,0.034890954,35340129.21,,,,
,,0.034894695,35338264.51,,,,
,,0.034898534,35336399.81,,,,
,,0.034902373,35334535.11,,,,
,,0.034906113,35332670.41,,,,
,,0.034909952,35330805.71,,,,
,,0.034913693,35328941.01,,,,
,,0.034917531,35327076.32,,,,
,,0.03492137,35325211.62,,,,
,,0.034925111,35323346.92,,,,
,,0.03492895,35321482.22,,,,
,,0.03493269,35319617.52,,,,
,,0.034936529,35317821.88,,,,
,,0.034940368,35315957.18,,,,
,,0.034944109,35314092.48,,,,
,,0.034947948,35312227.78,,,,
,,0.034951688,35310363.08,,,,
,,0.034955527,35308498.38,,,,
,,0.034959267,35306633.68,,,,
,,0.034963106,35304838.05,,,,
,,0.034966945,35302973.35,,,,
,,0.034970686,35301108.65,,,,
,,0.034974525,35299243.95,,,,
,,0.034978265,35297379.25,,,,
,,0.034982104,35295514.55,,,,
,,0.034985943,35293718.91,,,,
,,0.034989683,35291854.21,,,,
,,0.034993522,35289989.52,,,,
,,0.034997263,35288124.82,,,,
,,0.035001102,35286260.12,,,,
,,0.035004941,35284395.42,,,,
,,0.035008681,35282599.78,,,,
,,0.03501252,35280735.08,,,,
,,0.03501626,35278870.38,,,,
,,0.035020099,35277005.68,,,,
,,0.03502384,35275210.05,,,,
,,0.035027679,35273345.35,,,,
,,0.035031518,35271480.65,,,,
,,0.035035258,35269615.95,,,,
,,0.035039097,35267751.25,,,,
,,0.035042838,35265955.61,,,,
,,0.035046676,35264090.91,,,,
,,0.035050515,35262226.21,,,,
,,0.035054256,35260361.51,,,,
,,0.035058095,35258565.88,,,,
,,0.035061835,35256701.18,,,,
,,0.035065674,35254836.48,,,,
,,0.035069513,35253040.84,,,,
,,0.035073253,35251176.14,,,,
,,0.035077092,35249311.44,,,,
,,0.035080833,35247446.74,,,,
,,0.035084672,35245651.11,,,,
,,0.035088412,35243786.41,,,,
,,0.035092251,35241921.71,,,,
,,0.03509609,35240126.07,,,,
,,0.035099831,35238261.37,,,,
,,0.035103669,35236396.67,,,,
,,0.03510741,35234601.04,,,,
,,0.035111249,35232736.34,,,,
,,0.035115088,35230871.64,,,,
,,0.035118828,35229076,,,,
,,0.035122667,35227211.3,,,,
,,0.035126408,35225346.6,,,,
,,0.035130246,35223550.96,,,,
,,0.035134085,35221686.27,,,,
,,0.035137826,35219821.57,,,,
,,0.035141665,35218025.93,,,,
,,0.035145405,35216161.23,,,,
,,0.035149244,35214365.59,,,,
,,0.035152985,35212500.89,,,,
,,0.035156824,35210636.19,,,,
,,0.035160662,35208840.56,,,,
