Time [s];EPS [-];VM [Pa]
0.553185;0.428373;358939000.00
0.558185;0.435477;359317000.00
0.563185;0.44285;359707000.00
0.568185;0.450516;360110000.00
0.573185;0.458502;360526000.00
0.578185;0.466837;360956000.00
0.583185;0.47555;361403000.00
0.588185;0.484674;361867000.00
0.593185;0.494247;362350000.00
0.598185;0.504311;362853000.00
0.603185;0.514913;363379000.00
0.608185;0.526105;363930000.00
0.613185;0.537945;364509000.00
0.618185;0.55051;365087000.00
0.623185;0.56405;365678000.00
0.628185;0.578851;366324000.00
0.633185;0.595107;367023000.00
0.638185;0.613012;367779000.00
0.643185;0.632765;368598000.00
0.648185;0.654589;369484000.00
0.653185;0.678731;370441000.00
0.658185;0.705462;371473000.00
0.663185;0.735079;372587000.00
0.668185;0.767872;373780000.00
0.673185;0.804089;375047000.00
0.678185;0.843999;376300000.00
0.683185;0.888422;377549000.00
0.688185;0.93796;378879000.00
0.693185;0.993011;380287000.00
0.698185;1.05408;381776000.00
0.703185;1.12175;383346000.00
0.708185;1.19676;385004000.00
0.713185;1.27999;386753000.00
0.718185;1.3725;388602000.00
0.723185;1.47559;390565000.00
0.728185;1.59071;392649000.00
0.733185;1.72014;394688000.00
0.738185;1.86739;396776000.00
0.743185;2.0362;399022000.00
0.748185;2.23153;401465000.00
0.753185;2.45805;404095000.00
0.758185;2.7202;406907000.00
0.763185;3.02319;409909000.00
0.768185;3.37279;413099000.00
0.773185;3.77648;416259000.00
0.778185;4.24471;419369000.00
0.783185;4.78195;422572000.00
0.785466;5.04912;424040000.00
0.788497;5.42691;426038000.00
0.793497;6.10135;429539000.00
0.798497;6.82715;433227000.00
0.800935;7.19503;435066000.00
0.805779;7.94798;438783000.00
0.810779;8.744;442650000.00
0.815779;9.54787;446493000.00
0.820779;10.3467;450248000.00
0.825779;11.132;453907000.00
0.830779;11.9008;457477000.00
0.835779;12.6523;460962000.00
0.840779;13.3867;464365000.00
0.845779;14.1046;467693000.00
0.850779;14.8067;470949000.00
0.854404;15.3065;473267000.00
0.85881;15.9041;476044000.00
0.86381;16.5699;479140000.00
0.86881;17.2235;482180000.00
0.87381;17.8658;485172000.00
0.87881;18.4974;488115000.00
0.88381;19.1189;491011000.00
0.88881;19.7308;493867000.00
0.89381;20.3338;496681000.00
0.89881;20.9282;499456000.00
0.90381;21.5144;502195000.00
0.90881;22.0929;504899000.00
0.91381;22.6639;507567000.00
0.91881;23.2279;510204000.00
0.92381;23.7849;512809000.00
0.92881;24.3353;515384000.00
0.93381;24.8793;517929000.00
0.93881;25.4171;520446000.00
0.94381;25.9489;522934000.00
0.94881;26.4748;525396000.00
0.95381;26.9952;527831000.00
0.95881;27.51;530242000.00
0.96381;28.0194;532627000.00
0.96881;28.5236;534988000.00
0.97381;29.0227;537325000.00
0.97881;29.5168;539639000.00
0.98381;30.0061;541930000.00
0.98881;30.4906;544199000.00
0.99381;30.9704;546446000.00
0.99806;31.3746;548340000.00
1.00109;31.661;549682000.00
1.00609;32.1298;551878000.00
1.0086;32.3634;552972000.00
