Time [s];EPS [-];VM [Pa]
0.0104;0;128415000.00
0.0105;0;129656000.00
0.0106;0;130897000.00
0.0107;0;132138000.00
0.0108;0;133378000.00
0.0109;0;134619000.00
0.011;0;135861000.00
0.0111;0;137102000.00
0.0112;0;138343000.00
0.0113;0;139585000.00
0.0114;0;140826000.00
0.0115;0;142068000.00
0.0116;0;143310000.00
0.0117;0;144552000.00
0.0118;0;145794000.00
0.0119;0;147036000.00
0.012;0;148278000.00
0.0121;0;149520000.00
0.0122;0;150763000.00
0.0123;0;152005000.00
0.0124;0;153248000.00
0.0125;0;154491000.00
0.0126;0;155734000.00
0.0127;0;156977000.00
0.0128;0;158220000.00
0.0129;0;159463000.00
0.013;0;160706000.00
0.0131;0;161950000.00
0.0132;0;163193000.00
0.0133;0;164437000.00
0.0134;0;165680000.00
0.0135;0;166924000.00
0.0136;0;168168000.00
0.0137;0;169412000.00
0.0138;0;170656000.00
0.0139;0;171900000.00
0.014;0;173145000.00
0.0141;0;174389000.00
0.0142;0;175634000.00
0.0143;0;176878000.00
0.0144;0;178123000.00
0.0145;0;179368000.00
0.0146;0;180613000.00
0.0147;0;181857000.00
0.0148;0;183101000.00
0.0149;0;184344000.00
0.015;0;185586000.00
0.0151;0;186828000.00
0.0152;0;188069000.00
0.0153;0;189310000.00
0.0154;0;190549000.00
0.0155;0;191787000.00
0.0156;0;193024000.00
0.0157;0;194260000.00
0.0158;0;195494000.00
0.0159;0;196728000.00
0.016;0;197959000.00
0.0161;0;199189000.00
0.0162;0;200417000.00
0.0163;0;201642000.00
0.0164;0;202866000.00
0.0165;0;204087000.00
0.0166;0;205306000.00
0.0167;0;206522000.00
0.0168;0;207734000.00
0.0169;0;208943000.00
0.017;0;210148000.00
0.0171;0;211350000.00
0.0172;0;212547000.00
0.0173;0;213737000.00
0.0174;0;214921000.00
0.0175;0;216101000.00
0.0176;0;217280000.00
0.0177;0;218460000.00
0.0178;0;219647000.00
0.0179;0;220843000.00
0.018;0;222051000.00
0.0181;0;223276000.00
0.0182;0;224525000.00
0.0183;0;225804000.00
0.0184;0;227117000.00
0.0184;0;227117000.00
0.0184912;0;227799000.00
0.0191589;0;235863000.00
0.0229849;0.000737457;275799000.00
0.0279849;0.00218192;278497000.00
0.0329849;0.00340863;280753000.00
0.0379849;0.0045802;283065000.00
0.0429849;0.00572102;285341000.00
0.0479849;0.006848;287659000.00
0.0529849;0.00801814;290192000.00
0.0579849;0.00924808;292853000.00
0.0629849;0.0105412;295052000.00
0.0679849;0.0118475;296183000.00
0.0729849;0.0131028;297209000.00
0.0779849;0.0143154;298253000.00
0.0829849;0.0155163;299355000.00
0.0879849;0.0167218;300485000.00
0.0929849;0.0179368;301631000.00
0.0979849;0.0191642;302795000.00
0.102985;0.0204067;303860000.00
0.107985;0.02166;304628000.00
0.112985;0.0229108;305383000.00
0.117985;0.0241552;306122000.00
0.122985;0.0253922;306862000.00
0.127985;0.0266265;307614000.00
0.132985;0.0278626;308376000.00
0.137985;0.0291035;309148000.00
0.142985;0.030352;309882000.00
0.147985;0.0316106;310480000.00
0.152985;0.0328752;311074000.00
0.157985;0.0341432;311662000.00
0.162985;0.0354107;312239000.00
0.167985;0.0366765;312819000.00
0.172985;0.0379429;313405000.00
0.177985;0.0392124;313999000.00
0.182985;0.0404889;314566000.00
0.187985;0.0417749;315061000.00
0.192985;0.0430679;315556000.00
0.197985;0.0443668;316050000.00
0.202985;0.0456701;316541000.00
0.207985;0.046975;317026000.00
0.212985;0.0482815;317515000.00
0.217985;0.0495927;318016000.00
0.222985;0.0509131;318477000.00
0.227985;0.0522435;318913000.00
0.232985;0.0535831;319352000.00
0.237985;0.0549318;319779000.00
0.242985;0.0562888;320204000.00
0.247985;0.057653;320631000.00
0.252985;0.0590236;321060000.00
0.257985;0.0604043;321478000.00
0.262985;0.0617978;321858000.00
0.267985;0.0632029;322240000.00
0.272985;0.0646194;322625000.00
0.277985;0.0660472;323013000.00
0.282985;0.0674866;323405000.00
0.287985;0.0689395;323802000.00
0.292985;0.0704079;324191000.00
0.297985;0.0718918;324549000.00
0.302985;0.0733897;324909000.00
0.307985;0.0749023;325274000.00
0.312985;0.0764305;325643000.00
0.317985;0.0779756;326017000.00
0.322985;0.0795406;326397000.00
0.327985;0.0811289;326757000.00
0.332985;0.0827408;327109000.00
0.337985;0.0843757;327466000.00
0.342985;0.0860329;327828000.00
0.347985;0.0877132;328195000.00
0.352985;0.08942;328571000.00
0.357985;0.091158;328932000.00
0.362985;0.0929294;329289000.00
0.367985;0.094735;329652000.00
0.372985;0.0965762;330024000.00
0.377985;0.0984555;330405000.00
0.382985;0.100378;330791000.00
0.387985;0.102348;331162000.00
0.392985;0.104367;331542000.00
0.397985;0.106439;331934000.00
0.402985;0.108566;332338000.00
0.407985;0.110755;332747000.00
0.412985;0.113014;333151000.00
0.417985;0.115348;333569000.00
0.422985;0.117762;334005000.00
0.427985;0.120264;334458000.00
0.432985;0.122865;334904000.00
0.437985;0.125573;335372000.00
0.442985;0.128397;335863000.00
0.447985;0.13135;336369000.00
0.452985;0.134447;336886000.00
0.457985;0.1377;337434000.00
0.462985;0.141126;338008000.00
0.467985;0.144744;338598000.00
0.472985;0.148576;339230000.00
0.477985;0.15266;339875000.00
0.482985;0.157095;340506000.00
0.487985;0.161956;341194000.00
0.492985;0.167298;341928000.00
0.497985;0.173132;342698000.00
0.502985;0.179455;343507000.00
0.507985;0.186267;344334000.00
0.512985;0.193561;345190000.00
0.517985;0.201333;346068000.00
0.522985;0.209577;346959000.00
0.527985;0.218284;347860000.00
0.532985;0.227444;348771000.00
0.537985;0.237051;349689000.00
0.542985;0.247094;350609000.00
0.547985;0.257557;351527000.00
0.552985;0.268426;352443000.00
0.557985;0.279698;353361000.00
0.562985;0.291383;354276000.00
0.567985;0.303491;355194000.00
0.572985;0.316036;356079000.00
0.577985;0.329025;356932000.00
0.582985;0.342467;357781000.00
0.587985;0.35637;358628000.00
0.592985;0.37075;359476000.00
0.597985;0.385619;360321000.00
0.602985;0.400993;361167000.00
0.607985;0.416889;362011000.00
0.612985;0.433327;362856000.00
0.617985;0.450327;363702000.00
0.622985;0.467911;364547000.00
0.627985;0.486103;365393000.00
0.632985;0.50493;366242000.00
0.637985;0.524418;367093000.00
0.642985;0.544597;367947000.00
0.647985;0.5655;368804000.00
0.652985;0.587161;369666000.00
0.657985;0.609615;370532000.00
0.662985;0.632903;371403000.00
0.667985;0.657066;372281000.00
0.672985;0.68215;373165000.00
0.677985;0.708202;374056000.00
0.682985;0.735274;374956000.00
0.687985;0.763421;375865000.00
0.692985;0.792702;376784000.00
0.697985;0.823183;377714000.00
0.702985;0.85493;378655000.00
0.707985;0.888017;379610000.00
0.712985;0.922524;380578000.00
0.717985;0.958535;381562000.00
0.722985;0.996142;382561000.00
0.727985;1.03545;383549000.00
0.732985;1.0766;384472000.00
0.737985;1.11971;385408000.00
0.742985;1.16492;386359000.00
0.747985;1.21236;387324000.00
0.752985;1.26219;388307000.00
0.757985;1.31457;389307000.00
0.762985;1.36967;390325000.00
0.767985;1.42769;391364000.00
0.772985;1.48883;392424000.00
0.777985;1.55331;393505000.00
0.782985;1.62136;394609000.00
0.787985;1.69321;395738000.00
0.792985;1.7691;396889000.00
0.797985;1.84927;398064000.00
0.802985;1.93395;399262000.00
0.807985;2.02334;400480000.00
0.812985;2.11759;401713000.00
0.817985;2.21675;402958000.00
0.822985;2.32076;404202000.00
0.827985;2.42933;405432000.00
0.832985;2.54188;406625000.00
0.837985;2.65741;407756000.00
0.842985;2.77458;408802000.00
0.847985;2.89196;409752000.00
0.852985;3.00824;410610000.00
0.857985;3.12253;411392000.00
0.862985;3.23427;412104000.00
0.867985;3.34318;412764000.00
0.872985;3.44917;413377000.00
0.877985;3.55212;413950000.00
0.882985;3.65204;414474000.00
0.887985;3.74897;414971000.00
0.892985;3.84299;415438000.00
0.897985;3.93427;415883000.00
0.902985;4.02302;416311000.00
0.907985;4.10944;416722000.00
0.912985;4.19372;417118000.00
0.917985;4.27603;417501000.00
0.922985;4.35652;417871000.00
0.927985;4.4353;418227000.00
0.932985;4.51245;418572000.00
0.937985;4.58805;418905000.00
0.942985;4.66218;419226000.00
0.947985;4.73478;419530000.00
0.952985;4.80584;419823000.00
0.957985;4.87546;420108000.00
0.962985;4.94369;420384000.00
0.967985;5.01063;420652000.00
0.972985;5.07631;420910000.00
0.977985;5.14079;421164000.00
0.982985;5.2041;421414000.00
0.987985;5.26628;421660000.00
0.992985;5.32737;421903000.00
0.997985;5.38742;422142000.00
1.00298;5.44645;422379000.00
1.00798;5.50451;422612000.00
1.01298;5.56162;422841000.00
1.01798;5.61783;423068000.00
1.0184;5.62239;423053000.00
