Time [s];EPS [-];VM [Pa]
0.544178;0.101306;330734000.00
0.545178;0.101623;330797000.00
0.546178;0.101943;330861000.00
0.547178;0.102266;330925000.00
0.548178;0.102592;330990000.00
0.549178;0.102921;331056000.00
0.550178;0.103252;331122000.00
0.551178;0.103587;331189000.00
0.552178;0.103925;331257000.00
0.553178;0.104266;331326000.00
0.554178;0.10461;331395000.00
0.555178;0.104958;331466000.00
0.556178;0.105309;331537000.00
0.557178;0.105663;331609000.00
0.558178;0.106022;331682000.00
0.559178;0.106384;331756000.00
0.560178;0.10675;331832000.00
0.561178;0.10712;331908000.00
0.562178;0.107494;331985000.00
0.563178;0.107873;332064000.00
0.564178;0.108256;332143000.00
0.565178;0.108643;332223000.00
0.566178;0.109035;332305000.00
0.567178;0.109431;332388000.00
0.568178;0.109833;332472000.00
0.569178;0.110239;332554000.00
0.570178;0.110651;332635000.00
0.571178;0.111067;332718000.00
0.572178;0.111489;332801000.00
0.573178;0.111917;332886000.00
0.574178;0.11235;332971000.00
0.575178;0.112789;333059000.00
0.576178;0.113234;333148000.00
0.577178;0.113685;333238000.00
0.578178;0.114143;333331000.00
0.579178;0.114607;333424000.00
0.580178;0.115078;333520000.00
0.581178;0.115556;333618000.00
0.582178;0.116041;333717000.00
0.583178;0.116534;333818000.00
0.584178;0.117034;333921000.00
0.585178;0.117543;334027000.00
0.586178;0.11806;334134000.00
0.587178;0.118585;334244000.00
0.588178;0.119119;334356000.00
0.589178;0.119662;334470000.00
0.590178;0.120215;334584000.00
0.591178;0.120778;334696000.00
0.592178;0.12135;334811000.00
0.593178;0.121932;334927000.00
0.594178;0.122525;335046000.00
0.595178;0.123128;335167000.00
0.596178;0.123742;335291000.00
0.597178;0.124368;335418000.00
0.598178;0.125005;335547000.00
0.599178;0.125654;335679000.00
0.600178;0.126315;335815000.00
0.601178;0.126989;335954000.00
0.602178;0.127677;336096000.00
0.603178;0.128379;336242000.00
0.604178;0.129095;336392000.00
0.605178;0.129826;336546000.00
0.606178;0.130571;336693000.00
0.607178;0.131327;336829000.00
0.608178;0.132099;336985000.00
0.609178;0.132893;337159000.00
0.610178;0.133711;337349000.00
0.611178;0.134553;337496000.00
0.612178;0.135421;337648000.00
0.613178;0.136312;337798000.00
0.614178;0.137227;337953000.00
0.615178;0.138166;338113000.00
0.616178;0.139129;338274000.00
0.617178;0.140116;338438000.00
0.618178;0.141127;338597000.00
0.619178;0.142161;338759000.00
0.620178;0.143218;338924000.00
0.621178;0.144299;339092000.00
0.622178;0.145401;339261000.00
0.623178;0.146524;339431000.00
0.624178;0.147666;339602000.00
0.625178;0.148828;339777000.00
0.626178;0.150011;339955000.00
0.627178;0.151215;340128000.00
0.628178;0.152441;340302000.00
0.629178;0.153687;340479000.00
0.630178;0.154953;340657000.00
0.631178;0.156238;340837000.00
0.632178;0.157541;341018000.00
0.633178;0.158864;341202000.00
0.634178;0.160206;341388000.00
0.635178;0.161568;341569000.00
0.636178;0.162948;341750000.00
0.637178;0.164345;341931000.00
0.638178;0.165758;342114000.00
0.639178;0.167189;342300000.00
0.640178;0.168637;342488000.00
0.641178;0.170101;342676000.00
0.642178;0.171583;342858000.00
0.643178;0.173078;343039000.00
0.644178;0.174588;343221000.00
0.645178;0.176112;343405000.00
0.646178;0.177651;343590000.00
0.647178;0.179202;343775000.00
0.648178;0.180765;343957000.00
0.649178;0.18234;344135000.00
0.650178;0.183928;344314000.00
0.651178;0.185527;344495000.00
0.652178;0.187138;344676000.00
0.653178;0.188758;344856000.00
0.654178;0.190389;345036000.00
0.655178;0.19203;345212000.00
0.656178;0.193682;345388000.00
0.657178;0.195344;345564000.00
0.658178;0.197015;345741000.00
0.659178;0.198695;345918000.00
0.660178;0.200384;346094000.00
0.661178;0.202082;346266000.00
0.662178;0.203787;346436000.00
0.663178;0.205501;346607000.00
0.664178;0.207221;346779000.00
0.665178;0.20895;346952000.00
0.666178;0.210687;347122000.00
0.667178;0.212431;347290000.00
0.668178;0.214184;347459000.00
0.669178;0.215945;347628000.00
0.670178;0.217712;347796000.00
0.671178;0.219486;347964000.00
0.672178;0.221266;348129000.00
0.673178;0.223054;348292000.00
0.674178;0.224847;348455000.00
0.675178;0.226646;348618000.00
0.676178;0.228449;348780000.00
0.677178;0.230259;348943000.00
0.678178;0.232075;349103000.00
0.679178;0.233898;349263000.00
0.680178;0.235729;349425000.00
0.681178;0.237565;349585000.00
0.682178;0.239407;349745000.00
0.683178;0.241256;349905000.00
0.684178;0.243112;350062000.00
0.685178;0.244976;350220000.00
0.686178;0.246847;350379000.00
0.687178;0.248726;350540000.00
0.688178;0.250614;350701000.00
0.689178;0.252512;350859000.00
0.690178;0.254418;351017000.00
0.691178;0.256334;351177000.00
0.692178;0.258259;351336000.00
0.693178;0.26019;351493000.00
0.694178;0.262129;351647000.00
0.695178;0.264077;351802000.00
0.696178;0.266032;351958000.00
0.697178;0.267996;352115000.00
0.698178;0.269968;352272000.00
0.699178;0.271949;352426000.00
0.700178;0.27394;352582000.00
0.701178;0.275941;352738000.00
0.702178;0.27795;352893000.00
0.703178;0.279968;353050000.00
0.704178;0.281995;353202000.00
0.705178;0.284031;353355000.00
0.706178;0.286075;353507000.00
0.707178;0.288126;353659000.00
0.708178;0.290183;353810000.00
0.709178;0.29225;353960000.00
0.710178;0.294324;354111000.00
0.711178;0.296406;354260000.00
0.712178;0.298495;354410000.00
0.713178;0.300591;354560000.00
0.714178;0.302695;354707000.00
0.715178;0.304806;354854000.00
0.716178;0.306925;355002000.00
0.717178;0.309051;355150000.00
0.718178;0.311185;355298000.00
0.719178;0.313328;355444000.00
0.720178;0.315477;355590000.00
