Time [s];EPS [-];VM [Pa]
0.378513;0.140399;336773000.00
0.383513;0.143094;337149000.00
0.388513;0.145844;337531000.00
0.393513;0.148646;337920000.00
0.398513;0.151511;338313000.00
0.403513;0.154447;338704000.00
0.408513;0.15745;339103000.00
0.413513;0.160526;339512000.00
0.418513;0.163687;339918000.00
0.423513;0.166933;340334000.00
0.428513;0.170268;340763000.00
0.433513;0.173707;341190000.00
0.438513;0.177252;341630000.00
0.443513;0.180911;342084000.00
0.448513;0.184697;342541000.00
0.453513;0.188617;343014000.00
0.458513;0.192683;343500000.00
0.463513;0.196908;343998000.00
0.468513;0.201303;344515000.00
0.473513;0.205894;345019000.00
0.478513;0.210742;345534000.00
0.483513;0.215916;346075000.00
0.488513;0.221455;346653000.00
0.493513;0.227414;347263000.00
0.498513;0.233844;347914000.00
0.503513;0.240807;348612000.00
0.508513;0.248371;349353000.00
0.513513;0.256589;350139000.00
0.518513;0.265497;350964000.00
0.523513;0.275124;351828000.00
0.528513;0.285497;352728000.00
0.533513;0.296637;353660000.00
0.538513;0.308554;354619000.00
0.543513;0.321303;355542000.00
0.548513;0.334961;356457000.00
0.553513;0.349548;357398000.00
0.558513;0.365079;358358000.00
0.563513;0.381566;359338000.00
0.568513;0.399005;360331000.00
0.573513;0.417398;361334000.00
0.578513;0.43676;362348000.00
0.583513;0.45712;363374000.00
0.588513;0.478514;364409000.00
0.593513;0.50098;365455000.00
0.598513;0.524569;366510000.00
0.603513;0.549332;367578000.00
0.608513;0.575328;368655000.00
0.613513;0.602628;369746000.00
0.618513;0.631304;370849000.00
0.623513;0.661437;371968000.00
0.628513;0.69312;373102000.00
0.633513;0.726457;374253000.00
0.638513;0.761556;375424000.00
0.643513;0.798546;376615000.00
0.648513;0.837564;377811000.00
0.653513;0.87885;378927000.00
0.658513;0.922602;380064000.00
0.663513;0.969046;381225000.00
0.668513;1.01844;382411000.00
0.673513;1.07106;383627000.00
0.678513;1.12725;384875000.00
0.683513;1.18737;386160000.00
0.688513;1.25186;387487000.00
0.693513;1.32121;388860000.00
0.698513;1.39603;390287000.00
0.703513;1.477;391775000.00
0.708513;1.56494;393333000.00
0.713513;1.66081;394971000.00
0.718513;1.76578;396703000.00
0.723513;1.88124;398546000.00
0.728513;2.00893;400336000.00
0.733513;2.15127;402118000.00
0.738513;2.31071;404014000.00
0.743513;2.48985;406029000.00
0.748513;2.69095;408152000.00
0.753513;2.91528;410351000.00
0.758513;3.16245;412575000.00
0.763513;3.42958;414749000.00
0.768513;3.71159;416800000.00
0.773513;4.00228;418683000.00
0.778513;4.29549;420378000.00
0.783513;4.58674;421902000.00
0.788513;4.8733;423282000.00
0.793513;5.1538;424537000.00
0.798513;5.42776;425741000.00
0.803513;5.69526;426917000.00
0.808513;5.95673;428072000.00
0.813513;6.21272;429209000.00
0.818513;6.46379;430331000.00
0.823513;6.71053;431440000.00
0.828513;6.95346;432539000.00
0.833513;7.19303;433627000.00
0.838513;7.42966;434708000.00
0.843513;7.66368;435780000.00
0.848513;7.8954;436846000.00
0.853513;8.12505;437905000.00
0.858513;8.35284;438959000.00
0.863513;8.57896;440006000.00
0.868513;8.80356;441049000.00
0.873513;9.02677;442087000.00
0.878513;9.24872;443121000.00
0.883513;9.46952;444151000.00
0.888513;9.68924;445177000.00
0.893513;9.90798;446199000.00
0.898513;10.1258;447218000.00
0.903513;10.3427;448233000.00
0.908513;10.5589;449246000.00
0.913513;10.7743;450256000.00
0.918513;10.9889;451261000.00
0.923513;11.2028;452262000.00
0.928513;11.4158;453260000.00
0.933513;11.628;454253000.00
0.938513;11.8395;455244000.00
0.943513;12.0502;456230000.00
0.948513;12.2602;457214000.00
0.953513;12.4694;458194000.00
0.958513;12.6779;459170000.00
0.963513;12.8856;460144000.00
0.968513;13.0926;461113000.00
0.973513;13.299;462080000.00
0.978513;13.5046;463043000.00
0.983513;13.7095;464003000.00
0.988513;13.9137;464960000.00
0.993513;14.1172;465913000.00
0.998513;14.3201;466863000.00
1.00351;14.5222;467809000.00
1.00851;14.7236;468752000.00
1.01351;14.9243;469692000.00
1.015;14.9839;469971000.00
