Time [s],RF Mag [N],Sigma [MPa],RM2 [Nm],Tau [MPa],Actual angle [deg],Extension [-],Paper angle [deg],Paper Tau [MPa],Paper extension [-],Paper Sigma [MPa]
0.391185,31980.3,220.8653618,-465.295,144.7750517,3.354862696,0.034774638,,,,
0.396185,31985.9,220.904037,-465.351,144.7924759,3.397834531,0.035193358,,,,
0.401185,31991,220.9392591,-465.402,144.8083444,3.440806365,0.035611887,,,,
0.406185,31995.7,220.9717187,-465.448,144.8226571,3.4837782,0.036030163,,,,
0.411185,32000.2,221.0027971,-465.49,144.8357253,3.526750035,0.036448247,,,,
0.416185,32004.2,221.0304222,-465.526,144.8469266,3.569721869,0.036866078,,,,
0.421185,32008,221.0566662,-465.559,144.8571944,3.612693704,0.037283655,,,,
0.426185,32011.4,221.0801476,-465.586,144.8655954,3.655665539,0.037701041,,,,
0.431185,32014.4,221.1008664,-465.608,144.8724406,3.698637373,0.038118237,,,,
0.436185,32017,221.1188228,-465.624,144.877419,3.741603478,0.038535116,,,,
0.441185,32019.3,221.1347073,-465.636,144.8811527,3.784575313,0.038951867,,,,
0.446185,32021.3,221.1485199,-465.643,144.8833308,3.827552877,0.039368301,,,,
0.451185,32022.8,221.1588793,-465.645,144.883953,3.870518982,0.039784608,,,,
0.456185,32024,221.1671669,-465.641,144.8827085,3.913496546,0.040200597,,,,
0.461185,32024.8,221.1726919,-465.632,144.8799081,3.956468381,0.040616396,,,,
0.466185,32025.2,221.1754544,-465.618,144.8755521,3.999440216,0.041032004,,,,
0.471185,32025.2,221.1754544,-465.599,144.8696403,4.04241205,0.041447295,,,,
0.476185,32024.9,221.1733825,-465.575,144.8621728,4.085383885,0.041862459,,,,
0.481185,32024.3,221.1692387,-465.546,144.8531495,4.12835572,0.042277305,,,,
0.486185,32023.2,221.1616418,-465.511,144.8422594,4.171327554,0.042691961,,,,
0.491185,32021.6,221.1505918,-465.47,144.8295024,4.214299389,0.043106299,,,,
0.496185,32019.7,221.1374698,-465.424,144.8151896,4.257271223,0.043520447,,,,
0.501185,32017.3,221.1208947,-465.371,144.7986988,4.300243058,0.043934341,,,,
0.506185,32014.5,221.1015571,-465.312,144.7803412,4.343220622,0.044347917,,,,
0.511185,32011.2,221.0787663,-465.246,144.7598055,4.386192457,0.044761303,,,,
0.516185,32007.3,221.0518317,-465.173,144.7370918,4.429164292,0.045174308,,,,
0.521185,32002.9,221.0214441,-465.092,144.7118889,4.472136126,0.045587122,,,,
0.526185,31997.8,220.986222,-465.002,144.6838857,4.515107961,0.045999555,,,,
0.531185,31992.1,220.9468561,-464.904,144.6533933,4.558085525,0.046411735,,,,
0.536185,31985.8,220.9033464,-464.796,144.6197894,4.60105736,0.046823597,,,,
0.541185,31978.6,220.8536211,-464.676,144.5824518,4.644029194,0.047235141,,,,
0.546185,31970.6,220.7983707,-464.546,144.5420027,4.687006759,0.047646241,,,,
0.551185,31961.7,220.7369047,-464.402,144.4971976,4.729978593,0.048057087,,,,
0.556185,31951.7,220.6678418,-464.243,144.4477252,4.772950428,0.048467488,,,,
0.561185,31940.6,220.5911819,-464.069,144.3935857,4.815927992,0.048877445,,,,
0.566185,31928.2,220.5055439,-463.875,144.3332232,4.858899827,0.049287021,,,,
0.571185,31914.4,220.410237,-463.662,144.2669489,4.901877391,0.049696215,,,,
0.576185,31898.9,220.3031894,-463.424,144.192896,4.944854955,0.050104839,,,,
0.581185,31881.5,220.1830199,-463.16,144.1107532,4.98782679,0.050513018,,,,
0.586185,31862.1,220.0490378,-462.866,144.0192761,5.030804354,0.050920688,,,,
0.591185,31840.4,219.8991712,-462.538,143.9172199,5.073781918,0.051327788,,,,
0.596185,31816,219.7306577,-462.172,143.8033402,5.116759482,0.051734315,,,,
0.601185,31788.8,219.5428065,-461.765,143.6767035,5.159737047,0.052140272,,,,
0.606185,31758.5,219.3335457,-461.313,143.5360651,5.202714611,0.052545657,,,,
0.611185,31724.9,219.1014943,-460.814,143.3808028,5.245697905,0.052950406,,,,
0.616185,31687.9,218.8459614,-460.264,143.2096721,5.288675469,0.053354585,,,,
0.621185,31647.4,218.5662564,-459.664,143.022984,5.331658763,0.053758065,,,,
0.626185,31603.4,218.2623795,-459.012,142.8201163,5.374642056,0.054160909,,,,
0.631185,31555.8,217.9336399,-458.309,142.6013801,5.417619621,0.054563119,,,,
0.636185,31504.8,217.5814189,-457.556,142.3670866,5.460602914,0.05496463,,,,
0.641185,31450.3,217.2050259,-456.752,142.1169245,5.503591938,0.05536538,,,,
0.646185,31392.4,216.8051514,-455.898,141.8512052,5.546575232,0.055765367,,,,
0.651185,31331,216.3811049,-454.994,141.5699284,5.589558525,0.056164465,,,,
0.656185,31266.1,215.9328865,-454.039,141.2727833,5.632547549,0.056562738,,,,
0.661185,31197.8,215.4611866,-453.033,140.9597696,5.675536572,0.056959995,,,,
0.666185,31126,214.9653146,-451.976,140.6308874,5.718519866,0.057356236,,,,
0.671185,31050.6,214.44458,-450.867,140.2858256,5.7614917,0.057751397,,,,
0.676185,30971.7,213.8996734,-449.706,139.9245842,5.804520831,0.058145352,,,,
0.681185,30889.1,213.3292135,-448.493,139.5471631,5.847492666,0.0585381,,,,
0.686185,30803,212.7345816,-447.226,139.1529401,5.8904645,0.058929578,,,,
0.691185,30713.2,212.1143964,-445.907,138.7425375,5.933493631,0.059319596,,,,
0.696185,30619.7,211.4686579,-444.534,138.3153329,5.976465465,0.059708217,,,,
0.701185,30522.6,210.7980567,-443.107,137.8713264,6.0194373,0.06009525,,,,
0.706185,30421.8,210.1019022,-441.626,137.410518,6.06246643,0.060480696,,,,
0.711185,30317.2,209.3795038,-440.092,136.9332188,6.105438265,0.060864364,,,,
0.716185,30208.9,208.6315522,-438.502,136.4384954,6.148467395,0.061246317,,,,
0.721185,30096.9,207.8580472,-436.858,135.92697,6.19143923,0.061626302,,,,
0.726185,29981,207.0576077,-435.158,135.3980205,6.23446836,0.062004382,,,,
0.731185,29861.4,206.2316149,-433.403,134.8519578,6.277440195,0.062380366,,,,
0.736185,29738,205.3793782,-431.593,134.2887821,6.32041203,0.062754255,,,,
0.741185,29610.7,204.500207,-429.726,133.707871,6.36344116,0.063125857,,,,
0.746185,29479.6,203.5947918,-427.804,133.1098469,6.40647029,0.06349511,,,,
0.751185,29344.6,202.6624421,-425.825,132.4940874,6.449442125,0.063862078,,,,
0.756185,29205.8,201.7038484,-423.789,131.8605925,6.492471256,0.064226568,,,,
0.761185,29063,200.7176296,-421.697,131.2096734,6.53544309,0.064587884,,,,
0.766185,28916.3,199.7044762,-419.547,130.5407077,6.578472221,0.06494666,,,,
0.771185,28765.7,198.6643883,-417.34,129.8540067,6.621444055,0.065302896,,,,
0.776185,28611.2,197.5973659,-415.076,129.1495704,6.664473186,0.065655956,,,,
0.781185,28452.7,196.5027182,-412.754,128.4270875,6.707502316,0.066006477,,,,
0.786185,28290.2,195.3804454,-410.373,127.686247,6.750474151,0.066353188,,,,
0.791185,28123.7,194.2305474,-407.935,126.9276711,6.793503281,0.066697358,,,,
0.796185,27953.2,193.0530243,-405.438,126.1507375,6.836532412,0.067037719,,,,
